feature_id,property_id,feature_name,feature_value
FTR-00601,PRP-0149,vaulted_ceilings,YES
FTR-00602,PRP-0150,updated_kitchen,0
FTR-00603,PRP-0150,central_ac,0
FTR-00604,PRP-0151,solar_panels,1
FTR-00605,PRP-0151,vaulted_ceilings,Yes
FTR-00606,PRP-0151,master_suite,1
FTR-00607,PRP-0152,new_roof,no
FTR-00608,PRP-0152,open_floor_plan,Yes
FTR-00609,PRP-0152,master_suite,1
FTR-00610,PRP-0153,smart_home,0
FTR-00611,PRP-0153,central_ac,0
FTR-00612,PRP-0153,new_roof,YES
FTR-00613,PRP-0153,stainless_appliances,YES
FTR-00614,PRP-0154,granite_counters,1
FTR-00615,PRP-0154,updated_kitchen,no
FTR-00616,PRP-0154,master_suite,no
FTR-00617,PRP-0154,walk_in_closet,YES
FTR-00618,PRP-0154,hardwood_floors,yes
FTR-00619,PRP-0154,fresh_paint,YES
FTR-00620,PRP-0155,fireplace,YES
FTR-00621,PRP-0155,master_suite,1
FTR-00622,PRP-0155,walk_in_closet,Yes
FTR-00623,PRP-0155,vaulted_ceilings,YES
FTR-00624,PRP-0155,solar_panels,1
FTR-00625,PRP-0156,central_ac,0
FTR-00626,PRP-0156,fireplace,YES
FTR-00627,PRP-0156,vaulted_ceilings,0
FTR-00628,PRP-0156,solar_panels,0
FTR-00629,PRP-0157,master_suite,1
FTR-00630,PRP-0157,hardwood_floors,no
FTR-00631,PRP-0157,walk_in_closet,0
FTR-00632,PRP-0158,hardwood_floors,0
FTR-00633,PRP-0158,smart_home,YES
FTR-00634,PRP-0158,new_roof,1
FTR-00635,PRP-0158,central_ac,no
FTR-00636,PRP-0158,vaulted_ceilings,no
FTR-00637,PRP-0158,master_suite,no
FTR-00638,PRP-0159,updated_kitchen,YES
FTR-00639,PRP-0159,new_roof,yes
FTR-00640,PRP-0159,walk_in_closet,Yes
FTR-00641,PRP-0159,smart_home,0
FTR-00642,PRP-0159,master_suite,Yes
FTR-00643,PRP-0160,updated_kitchen,yes
FTR-00644,PRP-0160,new_roof,yes
FTR-00645,PRP-0160,master_suite,yes
FTR-00646,PRP-0160,open_floor_plan,1
FTR-00647,PRP-0161,solar_panels,1
FTR-00648,PRP-0161,new_roof,1
FTR-00649,PRP-0161,fireplace,0
FTR-00650,PRP-0161,fresh_paint,0
FTR-00651,PRP-0161,master_suite,yes
FTR-00652,PRP-0161,central_ac,YES
FTR-00653,PRP-0162,central_ac,YES
FTR-00654,PRP-0162,hardwood_floors,0
FTR-00655,PRP-0162,fresh_paint,0
FTR-00656,PRP-0163,vaulted_ceilings,YES
FTR-00657,PRP-0163,updated_kitchen,Yes
FTR-00658,PRP-0163,master_suite,0
FTR-00659,PRP-0163,solar_panels,yes
FTR-00660,PRP-0164,fresh_paint,1
FTR-00661,PRP-0164,stainless_appliances,1
FTR-00662,PRP-0165,vaulted_ceilings,YES
FTR-00663,PRP-0165,smart_home,Yes
FTR-00664,PRP-0166,smart_home,0
FTR-00665,PRP-0166,hardwood_floors,yes
FTR-00666,PRP-0166,master_suite,0
FTR-00667,PRP-0166,stainless_appliances,YES
FTR-00668,PRP-0167,walk_in_closet,YES
FTR-00669,PRP-0167,granite_counters,no
FTR-00670,PRP-0167,fireplace,yes
FTR-00671,PRP-0167,updated_kitchen,1
FTR-00672,PRP-0167,vaulted_ceilings,1
FTR-00673,PRP-0167,central_ac,YES
FTR-00674,PRP-0168,granite_counters,yes
FTR-00675,PRP-0168,new_roof,YES
FTR-00676,PRP-0168,solar_panels,Yes
FTR-00677,PRP-0168,fresh_paint,Yes
FTR-00678,PRP-0168,updated_kitchen,0
FTR-00679,PRP-0168,fireplace,YES
FTR-00680,PRP-0169,new_roof,YES
FTR-00681,PRP-0169,updated_kitchen,yes
FTR-00682,PRP-0169,smart_home,yes
FTR-00683,PRP-0169,solar_panels,1
FTR-00684,PRP-0169,stainless_appliances,1
FTR-00685,PRP-0169,granite_counters,Yes
FTR-00686,PRP-0170,fresh_paint,0
FTR-00687,PRP-0170,solar_panels,1
FTR-00688,PRP-0170,stainless_appliances,0
FTR-00689,PRP-0170,master_suite,yes
FTR-00690,PRP-0170,vaulted_ceilings,0
FTR-00691,PRP-0170,central_ac,yes
FTR-00692,PRP-0171,updated_kitchen,no
FTR-00693,PRP-0171,hardwood_floors,YES
FTR-00694,PRP-0171,open_floor_plan,yes
FTR-00695,PRP-0171,fresh_paint,Yes
FTR-00696,PRP-0171,central_ac,no
FTR-00697,PRP-0171,walk_in_closet,no
FTR-00698,PRP-0172,fireplace,no
FTR-00699,PRP-0172,smart_home,YES
FTR-00700,PRP-0172,hardwood_floors,Yes
FTR-00701,PRP-0172,updated_kitchen,Yes
FTR-00702,PRP-0172,vaulted_ceilings,no
FTR-00703,PRP-0173,vaulted_ceilings,1
FTR-00704,PRP-0173,stainless_appliances,1
FTR-00705,PRP-0173,central_ac,Yes
FTR-00706,PRP-0174,central_ac,no
FTR-00707,PRP-0174,master_suite,YES
FTR-00708,PRP-0174,new_roof,no
FTR-00709,PRP-0174,smart_home,YES
FTR-00710,PRP-0175,fresh_paint,no
FTR-00711,PRP-0175,central_ac,YES
FTR-00712,PRP-0175,updated_kitchen,yes
FTR-00713,PRP-0175,hardwood_floors,no
FTR-00714,PRP-0175,stainless_appliances,yes
FTR-00715,PRP-0176,walk_in_closet,Yes
FTR-00716,PRP-0176,hardwood_floors,yes
FTR-00717,PRP-0176,solar_panels,YES
FTR-00718,PRP-0176,central_ac,no
FTR-00719,PRP-0176,vaulted_ceilings,1
FTR-00720,PRP-0177,fresh_paint,0
FTR-00721,PRP-0177,stainless_appliances,YES
FTR-00722,PRP-0177,new_roof,0
FTR-00723,PRP-0177,hardwood_floors,YES
FTR-00724,PRP-0177,walk_in_closet,yes
FTR-00725,PRP-0177,granite_counters,1
FTR-00726,PRP-0178,solar_panels,0
FTR-00727,PRP-0178,central_ac,no
FTR-00728,PRP-0178,master_suite,no
FTR-00729,PRP-0178,smart_home,yes
FTR-00730,PRP-0178,fresh_paint,1
FTR-00731,PRP-0178,new_roof,yes
FTR-00732,PRP-0179,master_suite,0
FTR-00733,PRP-0179,hardwood_floors,0
FTR-00734,PRP-0180,updated_kitchen,0
FTR-00735,PRP-0180,granite_counters,YES
FTR-00736,PRP-0180,smart_home,Yes
FTR-00737,PRP-0180,open_floor_plan,YES
FTR-00738,PRP-0180,fresh_paint,0
FTR-00739,PRP-0181,updated_kitchen,Yes
FTR-00740,PRP-0181,stainless_appliances,0
FTR-00741,PRP-0181,fireplace,YES
FTR-00742,PRP-0181,central_ac,1
FTR-00743,PRP-0181,hardwood_floors,1
FTR-00744,PRP-0181,master_suite,YES
FTR-00745,PRP-0182,updated_kitchen,Yes
FTR-00746,PRP-0182,master_suite,YES
FTR-00747,PRP-0182,solar_panels,0
FTR-00748,PRP-0182,fireplace,no
FTR-00749,PRP-0182,walk_in_closet,no
FTR-00750,PRP-0183,hardwood_floors,1
FTR-00751,PRP-0183,updated_kitchen,Yes
FTR-00752,PRP-0183,vaulted_ceilings,1
FTR-00753,PRP-0184,solar_panels,yes
FTR-00754,PRP-0184,vaulted_ceilings,Yes
FTR-00755,PRP-0184,central_ac,YES
FTR-00756,PRP-0185,fireplace,no
FTR-00757,PRP-0185,solar_panels,Yes
FTR-00758,PRP-0185,hardwood_floors,YES
FTR-00759,PRP-0185,stainless_appliances,0
FTR-00760,PRP-0185,fresh_paint,no
FTR-00761,PRP-0186,updated_kitchen,no
FTR-00762,PRP-0186,granite_counters,YES
FTR-00763,PRP-0186,stainless_appliances,1
FTR-00764,PRP-0187,solar_panels,yes
FTR-00765,PRP-0187,granite_counters,1
FTR-00766,PRP-0188,solar_panels,Yes
FTR-00767,PRP-0188,open_floor_plan,Yes
FTR-00768,PRP-0188,central_ac,1
FTR-00769,PRP-0188,hardwood_floors,0
FTR-00770,PRP-0188,updated_kitchen,yes
FTR-00771,PRP-0188,master_suite,0
FTR-00772,PRP-0189,central_ac,Yes
FTR-00773,PRP-0189,updated_kitchen,no
FTR-00774,PRP-0189,solar_panels,YES
FTR-00775,PRP-0189,open_floor_plan,Yes
FTR-00776,PRP-0189,master_suite,no
FTR-00777,PRP-0190,smart_home,0
FTR-00778,PRP-0190,fireplace,YES
FTR-00779,PRP-0190,solar_panels,0
FTR-00780,PRP-0190,walk_in_closet,1
FTR-00781,PRP-0191,solar_panels,Yes
FTR-00782,PRP-0191,smart_home,yes
FTR-00783,PRP-0191,hardwood_floors,Yes
FTR-00784,PRP-0192,fireplace,YES
FTR-00785,PRP-0192,open_floor_plan,YES
FTR-00786,PRP-0192,solar_panels,YES
FTR-00787,PRP-0193,walk_in_closet,yes
FTR-00788,PRP-0193,fireplace,yes
FTR-00789,PRP-0193,master_suite,1
FTR-00790,PRP-0193,hardwood_floors,no
FTR-00791,PRP-0193,open_floor_plan,yes
FTR-00792,PRP-0194,central_ac,0
FTR-00793,PRP-0194,master_suite,yes
FTR-00794,PRP-0194,hardwood_floors,0
FTR-00795,PRP-0195,new_roof,1
FTR-00796,PRP-0195,updated_kitchen,Yes
FTR-00797,PRP-0195,smart_home,1
FTR-00798,PRP-0195,stainless_appliances,0
FTR-00799,PRP-0195,master_suite,Yes
FTR-00800,PRP-0196,updated_kitchen,no
FTR-00801,PRP-0196,granite_counters,0
FTR-00802,PRP-0197,solar_panels,0
FTR-00803,PRP-0197,updated_kitchen,YES
FTR-00804,PRP-0197,central_ac,Yes
FTR-00805,PRP-0198,solar_panels,1
FTR-00806,PRP-0198,master_suite,Yes
FTR-00807,PRP-0198,stainless_appliances,yes
FTR-00808,PRP-0199,new_roof,YES
FTR-00809,PRP-0199,central_ac,Yes
FTR-00810,PRP-0199,walk_in_closet,1
FTR-00811,PRP-0199,fireplace,1
FTR-00812,PRP-0199,fresh_paint,0
FTR-00813,PRP-0200,fireplace,1
FTR-00814,PRP-0200,smart_home,yes
FTR-00815,PRP-0200,fresh_paint,YES
FTR-00816,PRP-0200,granite_counters,Yes
FTR-00817,PRP-0201,vaulted_ceilings,YES
FTR-00818,PRP-0201,open_floor_plan,1
FTR-00819,PRP-0201,fireplace,0
FTR-00820,PRP-0201,updated_kitchen,yes
FTR-00821,PRP-0202,stainless_appliances,1
FTR-00822,PRP-0202,master_suite,Yes
FTR-00823,PRP-0202,walk_in_closet,yes
FTR-00824,PRP-0202,central_ac,YES
FTR-00825,PRP-0203,fireplace,Yes
FTR-00826,PRP-0203,new_roof,1
FTR-00827,PRP-0204,stainless_appliances,YES
FTR-00828,PRP-0204,open_floor_plan,yes
FTR-00829,PRP-0204,new_roof,YES
FTR-00830,PRP-0204,central_ac,Yes
FTR-00831,PRP-0205,updated_kitchen,0
FTR-00832,PRP-0205,stainless_appliances,0
FTR-00833,PRP-0205,fresh_paint,YES
FTR-00834,PRP-0205,open_floor_plan,YES
FTR-00835,PRP-0206,stainless_appliances,yes
FTR-00836,PRP-0206,fireplace,1
FTR-00837,PRP-0206,fresh_paint,0
FTR-00838,PRP-0206,walk_in_closet,YES
FTR-00839,PRP-0207,stainless_appliances,YES
FTR-00840,PRP-0207,granite_counters,no
FTR-00841,PRP-0207,fresh_paint,Yes
FTR-00842,PRP-0207,vaulted_ceilings,yes
FTR-00843,PRP-0207,fireplace,Yes
FTR-00844,PRP-0208,hardwood_floors,1
FTR-00845,PRP-0208,walk_in_closet,0
FTR-00846,PRP-0208,smart_home,YES
FTR-00847,PRP-0208,granite_counters,YES
FTR-00848,PRP-0208,central_ac,YES
FTR-00849,PRP-0209,master_suite,no
FTR-00850,PRP-0209,stainless_appliances,no
FTR-00851,PRP-0209,solar_panels,no
FTR-00852,PRP-0210,fresh_paint,0
FTR-00853,PRP-0210,vaulted_ceilings,1
FTR-00854,PRP-0210,new_roof,no
FTR-00855,PRP-0211,fireplace,YES
FTR-00856,PRP-0211,stainless_appliances,yes
FTR-00857,PRP-0211,central_ac,yes
FTR-00858,PRP-0211,updated_kitchen,1
FTR-00859,PRP-0212,vaulted_ceilings,0
FTR-00860,PRP-0212,solar_panels,no
FTR-00861,PRP-0213,fresh_paint,yes
FTR-00862,PRP-0213,fireplace,Yes
FTR-00863,PRP-0214,master_suite,0
FTR-00864,PRP-0214,hardwood_floors,1
FTR-00865,PRP-0214,smart_home,no
FTR-00866,PRP-0214,fireplace,no
FTR-00867,PRP-0215,granite_counters,yes
FTR-00868,PRP-0215,open_floor_plan,no
FTR-00869,PRP-0216,solar_panels,0
FTR-00870,PRP-0216,stainless_appliances,Yes
FTR-00871,PRP-0216,fireplace,yes
FTR-00872,PRP-0216,walk_in_closet,no
FTR-00873,PRP-0217,new_roof,0
FTR-00874,PRP-0217,central_ac,yes
FTR-00875,PRP-0217,solar_panels,0
FTR-00876,PRP-0217,updated_kitchen,1
FTR-00877,PRP-0217,master_suite,Yes
FTR-00878,PRP-0217,fresh_paint,YES
FTR-00879,PRP-0218,master_suite,0
FTR-00880,PRP-0218,open_floor_plan,YES
FTR-00881,PRP-0219,smart_home,1
FTR-00882,PRP-0219,central_ac,yes
FTR-00883,PRP-0219,hardwood_floors,no
FTR-00884,PRP-0220,vaulted_ceilings,0
FTR-00885,PRP-0220,open_floor_plan,no
FTR-00886,PRP-0220,new_roof,0
FTR-00887,PRP-0220,walk_in_closet,1
FTR-00888,PRP-0221,hardwood_floors,yes
FTR-00889,PRP-0221,smart_home,YES
FTR-00890,PRP-0221,fireplace,YES
FTR-00891,PRP-0221,walk_in_closet,no
FTR-00892,PRP-0221,vaulted_ceilings,YES
FTR-00893,PRP-0222,updated_kitchen,no
FTR-00894,PRP-0222,solar_panels,no
FTR-00895,PRP-0222,fresh_paint,1
FTR-00896,PRP-0223,new_roof,no
FTR-00897,PRP-0223,fireplace,yes
FTR-00898,PRP-0223,smart_home,1
FTR-00899,PRP-0223,granite_counters,1
FTR-00900,PRP-0223,vaulted_ceilings,no
FTR-00901,PRP-0224,fireplace,1
FTR-00902,PRP-0224,walk_in_closet,1
FTR-00903,PRP-0224,fresh_paint,Yes
FTR-00904,PRP-0225,vaulted_ceilings,no
FTR-00905,PRP-0225,central_ac,1
FTR-00906,PRP-0225,solar_panels,yes
FTR-00907,PRP-0226,vaulted_ceilings,YES
FTR-00908,PRP-0226,master_suite,YES
FTR-00909,PRP-0226,walk_in_closet,yes
FTR-00910,PRP-0226,updated_kitchen,Yes
FTR-00911,PRP-0226,central_ac,yes
FTR-00912,PRP-0227,vaulted_ceilings,Yes
FTR-00913,PRP-0227,fresh_paint,no
FTR-00914,PRP-0227,hardwood_floors,Yes
FTR-00915,PRP-0227,granite_counters,1
FTR-00916,PRP-0227,updated_kitchen,YES
FTR-00917,PRP-0227,central_ac,yes
FTR-00918,PRP-0228,fireplace,yes
FTR-00919,PRP-0228,central_ac,Yes
FTR-00920,PRP-0229,stainless_appliances,Yes
FTR-00921,PRP-0229,fresh_paint,Yes
FTR-00922,PRP-0229,central_ac,yes
FTR-00923,PRP-0230,smart_home,1
FTR-00924,PRP-0230,walk_in_closet,YES
FTR-00925,PRP-0231,fireplace,no
FTR-00926,PRP-0231,solar_panels,yes
FTR-00927,PRP-0231,walk_in_closet,YES
FTR-00928,PRP-0231,master_suite,YES
FTR-00929,PRP-0232,granite_counters,Yes
FTR-00930,PRP-0232,stainless_appliances,no
FTR-00931,PRP-0232,master_suite,Yes
FTR-00932,PRP-0232,smart_home,1
FTR-00933,PRP-0232,fresh_paint,Yes
FTR-00934,PRP-0233,stainless_appliances,1
FTR-00935,PRP-0233,hardwood_floors,0
FTR-00936,PRP-0233,fresh_paint,0
FTR-00937,PRP-0233,smart_home,YES
FTR-00938,PRP-0234,open_floor_plan,YES
FTR-00939,PRP-0234,smart_home,1
FTR-00940,PRP-0235,fresh_paint,1
FTR-00941,PRP-0235,new_roof,1
FTR-00942,PRP-0235,solar_panels,no
FTR-00943,PRP-0235,updated_kitchen,1
FTR-00944,PRP-0236,fresh_paint,0
FTR-00945,PRP-0236,master_suite,0
FTR-00946,PRP-0236,stainless_appliances,1
FTR-00947,PRP-0237,granite_counters,0
FTR-00948,PRP-0237,stainless_appliances,no
FTR-00949,PRP-0238,stainless_appliances,no
FTR-00950,PRP-0238,smart_home,1
FTR-00951,PRP-0238,fresh_paint,1
FTR-00952,PRP-0238,updated_kitchen,YES
FTR-00953,PRP-0238,solar_panels,YES
FTR-00954,PRP-0239,solar_panels,no
FTR-00955,PRP-0239,fresh_paint,Yes
FTR-00956,PRP-0239,central_ac,yes
FTR-00957,PRP-0239,updated_kitchen,no
FTR-00958,PRP-0239,granite_counters,Yes
FTR-00959,PRP-0240,master_suite,yes
FTR-00960,PRP-0240,updated_kitchen,0
FTR-00961,PRP-0240,open_floor_plan,no
FTR-00962,PRP-0240,smart_home,1
FTR-00963,PRP-0240,walk_in_closet,YES
FTR-00964,PRP-0241,vaulted_ceilings,yes
FTR-00965,PRP-0241,solar_panels,YES
FTR-00966,PRP-0241,fireplace,Yes
FTR-00967,PRP-0241,updated_kitchen,yes
FTR-00968,PRP-0241,hardwood_floors,1
FTR-00969,PRP-0241,master_suite,1
FTR-00970,PRP-0242,solar_panels,0
FTR-00971,PRP-0242,vaulted_ceilings,1
FTR-00972,PRP-0242,fireplace,no
FTR-00973,PRP-0242,fresh_paint,YES
FTR-00974,PRP-0242,updated_kitchen,YES
FTR-00975,PRP-0242,granite_counters,Yes
FTR-00976,PRP-0243,new_roof,no
FTR-00977,PRP-0243,updated_kitchen,Yes
FTR-00978,PRP-0243,open_floor_plan,1
FTR-00979,PRP-0243,vaulted_ceilings,Yes
FTR-00980,PRP-0243,hardwood_floors,YES
FTR-00981,PRP-0244,open_floor_plan,YES
FTR-00982,PRP-0244,vaulted_ceilings,1
FTR-00983,PRP-0244,hardwood_floors,yes
FTR-00984,PRP-0244,stainless_appliances,0
FTR-00985,PRP-0244,central_ac,YES
FTR-00986,PRP-0245,hardwood_floors,1
FTR-00987,PRP-0245,master_suite,no
FTR-00988,PRP-0245,solar_panels,Yes
FTR-00989,PRP-0245,vaulted_ceilings,0
FTR-00990,PRP-0245,updated_kitchen,no
FTR-00991,PRP-0246,fireplace,yes
FTR-00992,PRP-0246,smart_home,no
FTR-00993,PRP-0247,fresh_paint,0
FTR-00994,PRP-0247,walk_in_closet,yes
FTR-00995,PRP-0247,fireplace,YES
FTR-00996,PRP-0247,master_suite,YES
FTR-00997,PRP-0248,hardwood_floors,YES
FTR-00998,PRP-0248,smart_home,1
FTR-00999,PRP-0248,vaulted_ceilings,yes
FTR-01000,PRP-0249,stainless_appliances,1
FTR-01001,PRP-0249,granite_counters,1
FTR-01002,PRP-0249,solar_panels,yes
FTR-01003,PRP-0250,new_roof,no
FTR-01004,PRP-0250,stainless_appliances,yes
FTR-01005,PRP-0250,fireplace,yes
FTR-01006,PRP-0251,vaulted_ceilings,no
FTR-01007,PRP-0251,open_floor_plan,1
FTR-01008,PRP-0252,hardwood_floors,0
FTR-01009,PRP-0252,solar_panels,YES
FTR-01010,PRP-0252,new_roof,no
FTR-01011,PRP-0252,fireplace,1
FTR-01012,PRP-0252,stainless_appliances,no
FTR-01013,PRP-0252,fresh_paint,no
FTR-01014,PRP-0253,smart_home,0
FTR-01015,PRP-0253,granite_counters,no
FTR-01016,PRP-0254,fireplace,Yes
FTR-01017,PRP-0254,vaulted_ceilings,Yes
FTR-01018,PRP-0254,central_ac,Yes
FTR-01019,PRP-0255,solar_panels,0
FTR-01020,PRP-0255,updated_kitchen,no
FTR-01021,PRP-0255,central_ac,0
FTR-01022,PRP-0256,central_ac,1
FTR-01023,PRP-0256,smart_home,YES
FTR-01024,PRP-0256,fresh_paint,0
FTR-01025,PRP-0256,open_floor_plan,0
FTR-01026,PRP-0257,master_suite,1
FTR-01027,PRP-0257,open_floor_plan,0
FTR-01028,PRP-0257,fireplace,1
FTR-01029,PRP-0258,smart_home,Yes
FTR-01030,PRP-0258,granite_counters,no
FTR-01031,PRP-0258,solar_panels,yes
FTR-01032,PRP-0259,vaulted_ceilings,1
FTR-01033,PRP-0259,central_ac,1
FTR-01034,PRP-0259,smart_home,no
FTR-01035,PRP-0259,walk_in_closet,1
FTR-01036,PRP-0260,smart_home,no
FTR-01037,PRP-0260,updated_kitchen,1
FTR-01038,PRP-0260,solar_panels,Yes
FTR-01039,PRP-0260,open_floor_plan,0
FTR-01040,PRP-0260,hardwood_floors,Yes
FTR-01041,PRP-0261,fresh_paint,1
FTR-01042,PRP-0261,stainless_appliances,0
FTR-01043,PRP-0261,solar_panels,Yes
FTR-01044,PRP-0261,smart_home,no
FTR-01045,PRP-0261,walk_in_closet,yes
FTR-01046,PRP-0262,open_floor_plan,0
FTR-01047,PRP-0262,master_suite,Yes
FTR-01048,PRP-0263,walk_in_closet,yes
FTR-01049,PRP-0263,fireplace,Yes
FTR-01050,PRP-0263,granite_counters,1
FTR-01051,PRP-0263,smart_home,0
FTR-01052,PRP-0263,central_ac,yes
FTR-01053,PRP-0263,solar_panels,1
FTR-01054,PRP-0264,new_roof,yes
FTR-01055,PRP-0264,fresh_paint,1
FTR-01056,PRP-0264,hardwood_floors,yes
FTR-01057,PRP-0264,stainless_appliances,1
FTR-01058,PRP-0264,smart_home,yes
FTR-01059,PRP-0264,open_floor_plan,Yes
FTR-01060,PRP-0265,central_ac,no
FTR-01061,PRP-0265,new_roof,1
FTR-01062,PRP-0266,solar_panels,1
FTR-01063,PRP-0266,vaulted_ceilings,yes
FTR-01064,PRP-0266,updated_kitchen,yes
FTR-01065,PRP-0266,granite_counters,yes
FTR-01066,PRP-0267,new_roof,no
FTR-01067,PRP-0267,hardwood_floors,YES
FTR-01068,PRP-0267,walk_in_closet,YES
FTR-01069,PRP-0267,vaulted_ceilings,no
FTR-01070,PRP-0267,central_ac,no
FTR-01071,PRP-0268,open_floor_plan,yes
FTR-01072,PRP-0268,new_roof,1
FTR-01073,PRP-0268,solar_panels,0
FTR-01074,PRP-0268,central_ac,YES
FTR-01075,PRP-0268,granite_counters,yes
FTR-01076,PRP-0268,master_suite,1
FTR-01077,PRP-0269,master_suite,no
FTR-01078,PRP-0269,updated_kitchen,no
FTR-01079,PRP-0269,fresh_paint,Yes
FTR-01080,PRP-0269,stainless_appliances,Yes
FTR-01081,PRP-0269,new_roof,Yes
FTR-01082,PRP-0269,hardwood_floors,yes
FTR-01083,PRP-0270,vaulted_ceilings,0
FTR-01084,PRP-0270,granite_counters,YES
FTR-01085,PRP-0270,updated_kitchen,YES
FTR-01086,PRP-0270,central_ac,0
FTR-01087,PRP-0270,stainless_appliances,no
FTR-01088,PRP-0270,new_roof,yes
FTR-01089,PRP-0271,new_roof,yes
FTR-01090,PRP-0271,walk_in_closet,no
FTR-01091,PRP-0272,open_floor_plan,yes
FTR-01092,PRP-0272,fireplace,YES
FTR-01093,PRP-0272,walk_in_closet,YES
FTR-01094,PRP-0272,granite_counters,1
FTR-01095,PRP-0272,updated_kitchen,yes
FTR-01096,PRP-0273,updated_kitchen,no
FTR-01097,PRP-0273,solar_panels,0
FTR-01098,PRP-0273,master_suite,Yes
FTR-01099,PRP-0274,updated_kitchen,YES
FTR-01100,PRP-0274,new_roof,YES
FTR-01101,PRP-0274,granite_counters,yes
FTR-01102,PRP-0274,solar_panels,no
FTR-01103,PRP-0274,master_suite,Yes
FTR-01104,PRP-0275,fireplace,no
FTR-01105,PRP-0275,new_roof,1
FTR-01106,PRP-0276,central_ac,Yes
FTR-01107,PRP-0276,solar_panels,0
FTR-01108,PRP-0276,smart_home,Yes
FTR-01109,PRP-0277,vaulted_ceilings,YES
FTR-01110,PRP-0277,master_suite,0
FTR-01111,PRP-0278,central_ac,1
FTR-01112,PRP-0278,smart_home,no
FTR-01113,PRP-0278,updated_kitchen,1
FTR-01114,PRP-0278,stainless_appliances,0
FTR-01115,PRP-0278,hardwood_floors,Yes
FTR-01116,PRP-0279,solar_panels,1
FTR-01117,PRP-0279,new_roof,1
FTR-01118,PRP-0280,fireplace,0
FTR-01119,PRP-0280,smart_home,Yes
FTR-01120,PRP-0280,walk_in_closet,YES
FTR-01121,PRP-0280,solar_panels,yes
FTR-01122,PRP-0281,open_floor_plan,1
FTR-01123,PRP-0281,fireplace,YES
FTR-01124,PRP-0281,new_roof,Yes
FTR-01125,PRP-0282,fireplace,no
FTR-01126,PRP-0282,solar_panels,1
FTR-01127,PRP-0282,granite_counters,yes
FTR-01128,PRP-0283,central_ac,0
FTR-01129,PRP-0283,updated_kitchen,yes
FTR-01130,PRP-0284,walk_in_closet,0
FTR-01131,PRP-0284,stainless_appliances,0
FTR-01132,PRP-0285,walk_in_closet,no
FTR-01133,PRP-0285,fireplace,YES
FTR-01134,PRP-0286,fresh_paint,no
FTR-01135,PRP-0286,updated_kitchen,1
FTR-01136,PRP-0286,granite_counters,0
FTR-01137,PRP-0286,stainless_appliances,0
FTR-01138,PRP-0286,open_floor_plan,1
FTR-01139,PRP-0286,master_suite,no
FTR-01140,PRP-0287,master_suite,YES
FTR-01141,PRP-0287,central_ac,Yes
FTR-01142,PRP-0287,fireplace,yes
FTR-01143,PRP-0287,new_roof,no
FTR-01144,PRP-0287,smart_home,yes
FTR-01145,PRP-0288,open_floor_plan,Yes
FTR-01146,PRP-0288,solar_panels,yes
FTR-01147,PRP-0289,new_roof,Yes
FTR-01148,PRP-0289,central_ac,Yes
FTR-01149,PRP-0289,updated_kitchen,0
FTR-01150,PRP-0289,hardwood_floors,1
FTR-01151,PRP-0289,smart_home,0
FTR-01152,PRP-0290,central_ac,0
FTR-01153,PRP-0290,new_roof,0
FTR-01154,PRP-0290,granite_counters,0
FTR-01155,PRP-0290,master_suite,YES
FTR-01156,PRP-0290,updated_kitchen,1
FTR-01157,PRP-0291,central_ac,Yes
FTR-01158,PRP-0291,granite_counters,1
FTR-01159,PRP-0292,open_floor_plan,yes
FTR-01160,PRP-0292,stainless_appliances,Yes
FTR-01161,PRP-0293,master_suite,YES
FTR-01162,PRP-0293,vaulted_ceilings,Yes
FTR-01163,PRP-0293,open_floor_plan,yes
FTR-01164,PRP-0293,fireplace,no
FTR-01165,PRP-0293,stainless_appliances,0
FTR-01166,PRP-0294,central_ac,Yes
FTR-01167,PRP-0294,master_suite,0
FTR-01168,PRP-0294,fireplace,YES
FTR-01169,PRP-0294,fresh_paint,Yes
FTR-01170,PRP-0294,smart_home,1
FTR-01171,PRP-0294,updated_kitchen,yes
FTR-01172,PRP-0295,fresh_paint,yes
FTR-01173,PRP-0295,central_ac,YES
FTR-01174,PRP-0295,walk_in_closet,no
FTR-01175,PRP-0295,stainless_appliances,Yes
FTR-01176,PRP-0296,new_roof,Yes
FTR-01177,PRP-0296,fireplace,no
FTR-01178,PRP-0296,updated_kitchen,no
FTR-01179,PRP-0296,granite_counters,0
FTR-01180,PRP-0296,vaulted_ceilings,1
FTR-01181,PRP-0296,fresh_paint,yes
FTR-01182,PRP-0297,stainless_appliances,yes
FTR-01183,PRP-0297,hardwood_floors,YES
FTR-01184,PRP-0297,new_roof,yes
FTR-01185,PRP-0298,fireplace,YES
FTR-01186,PRP-0298,stainless_appliances,Yes
FTR-01187,PRP-0298,vaulted_ceilings,0
FTR-01188,PRP-0298,walk_in_closet,yes
FTR-01189,PRP-0298,hardwood_floors,no
FTR-01190,PRP-0299,solar_panels,YES
FTR-01191,PRP-0299,master_suite,no
FTR-01192,PRP-0299,hardwood_floors,no
FTR-01193,PRP-0299,fireplace,Yes
FTR-01194,PRP-0299,smart_home,0
FTR-01195,PRP-0300,stainless_appliances,yes
FTR-01196,PRP-0300,updated_kitchen,yes
FTR-01197,PRP-0300,new_roof,YES
FTR-01198,PRP-0300,granite_counters,no
FTR-01199,PRP-0300,vaulted_ceilings,YES
FTR-01200,PRP-0301,stainless_appliances,yes
