transaction_id,listing_id,buyer_id,agent_id,sale_price,sale_date,closing_date,commission_amount,transaction_status,financing_type,inspection_passed
TXN-00222,LST-3243,BYR-0320,AGT-0025,2025605.94,2021-11-08,2021-12-17,115007.4,Completed,Jumbo,True
TXN-00223,LST-1772,BYR-0885,AGT-0048,1850034.21,2021-01-24,2021-02-15,87367.06,Completed,Conventional,True
TXN-00224,LST-4122,BYR-2532,AGT-0255,2307070.73,2023-02-01,2023-02-27,79138.16,Pending,Conventional,True
TXN-00225,LST-1709,BYR-2465,AGT-0293,2744222.57,2022-05-31,2022-07-14,132442.37,Cancelled,Conventional,True
TXN-00226,LST-2806,BYR-3548,AGT-0118,1737121.04,2021-12-05,2022-01-08,55255.87,,Conventional,False
TXN-00227,LST-2030,BYR-2165,AGT-0271,985539.63,2023-04-17,2023-05-31,35765.29,Pending,VA,True
TXN-00228,LST-XXXX,BYR-3424,AGT-0249,143401.6,2024-03-22,2024-04-27,6141.85,Cancelled,VA,True
TXN-00229,LST-4303,BYR-3662,AGT-0223,2081299.75,2023-11-08,2023-12-21,124705.26,Completed,Conventional,True
TXN-00230,LST-1363,BYR-3577,AGT-0247,399035.04,2021-05-12,2021-06-05,10917.01,Cancelled,FHA,False
TXN-00231,LST-0331,BYR-2190,AGT-0134,2058567.19,2023-03-17,2023-04-16,106346.38,Pending,Conventional,False
TXN-00232,LST-5987,BYR-1521,AGT-0022,846759.08,2023-05-11,2023-06-17,28685.6,Completed,FHA,False
TXN-00233,LST-1625,BYR-1004,AGT-0108,2496797.91,2023-01-06,2023-02-18,129434.03,Cancelled,Conventional,True
TXN-00234,LST-5745,BYR-2761,AGT-0178,450092.78,2020-07-29,2020-08-30,14968.71,Completed,USDA,True
TXN-00235,LST-2251,BYR-0956,AGT-0177,2270658.75,2024-07-15,2024-08-27,101036.73,Pending,Conventional,True
TXN-00236,LST-1952,BYR-3267,AGT-0243,2562919.98,2022-09-26,2022-10-20,110544.55,Pending,Cash,True
TXN-00237,LST-1556,BYR-0051,AGT-0218,1446919.6,2024-01-28,2024-02-13,86690.7,Completed,Conventional,True
TXN-00238,LST-1617,BYR-0026,AGT-0161,1942013.62,2023-08-01,2023-08-23,68363.23,Cancelled,Conventional,True
TXN-00239,LST-5790,BYR-0881,AGT-0224,582104.46,2023-12-09,2024-01-08,19745.34,Pending,USDA,True
TXN-00240,LST-3805,BYR-3540,AGT-0086,370798.72,2022-04-29,2022-05-23,12876.73,Pending,Conventional,True
TXN-00241,LST-0303,BYR-0522,AGT-0048,1399330.34,2020-04-29,2020-05-22,45264.38,Cancelled,VA,True
TXN-00242,LST-1473,BYR-2667,AGT-0271,1670201.55,2022-07-09,2022-08-02,96599.5,Pending,Cash,True
TXN-00243,LST-3212,BYR-2947,AGT-0058,387243.13,2022-03-15,2022-04-22,20287.72,Pending,Conventional,True
TXN-00244,LST-5493,BYR-2163,AGT-0032,2060383.91,2024-04-29,2024-06-01,66126.06,Completed,Conventional,True
TXN-00245,LST-1032,BYR-1847,AGT-0252,1659516.49,2022-08-06,2022-09-15,75529.1,Pending,Conventional,True
TXN-00246,LST-4915,BYR-2427,AGT-0123,1492668.17,2023-09-12,2023-10-25,74649.43,Cancelled,Cash,True
TXN-00247,LST-1942,BYR-1412,AGT-0180,2400477.11,2022-09-04,2022-09-20,87595.57,Completed,Jumbo,False
TXN-00248,LST-1831,BYR-2897,AGT-0162,2229313.97,2022-11-19,2022-12-04,110899.23,Cancelled,Conventional,False
TXN-00249,LST-1364,BYR-2130,AGT-0017,720814.45,2021-09-07,2021-10-08,42291.26,Completed,Cash,True
TXN-00250,LST-3521,BYR-0456,AGT-0225,218627.03,2022-10-11,2022-11-15,12536.95,Cancelled,Cash,True
TXN-00251,LST-0744,BYR-2643,AGT-0211,2177341.12,2022-08-12,2022-09-06,88227.63,Completed,Conventional,True
TXN-00252,LST-0927,BYR-0189,AGT-0298,406398.04,2024-03-17,2024-04-01,12473.73,Cancelled,Cash,True
TXN-00253,LST-1569,BYR-1425,AGT-0270,2122956.77,2021-11-07,2021-12-04,98832.24,,Cash,True
TXN-00254,LST-3913,BYR-1354,AGT-0046,1625360.23,2024-03-12,2024-04-05,92150.59,Cancelled,VA,False
TXN-00255,LST-2989,BYR-1004,AGT-0125,386784.43,2022-09-16,2022-10-10,15687.54,Completed,FHA,True
TXN-00256,LST-3111,BYR-1831,AGT-0263,2049800.43,2021-03-22,2021-04-21,80102.21,Pending,Conventional,True
TXN-00257,LST-4628,BYR-3214,AGT-0103,997955.21,2023-04-21,2023-05-18,51154.87,Pending,Cash,False
TXN-00258,LST-4584,BYR-3495,AGT-0300,1975996.69,2020-11-05,2020-11-24,93785.03,Pending,FHA,True
TXN-00259,LST-5351,BYR-2723,AGT-0276,318759.28,2023-09-22,2023-10-24,11824.0,Completed,Conventional,True
TXN-00260,LST-5572,BYR-2276,AGT-0173,1021561.88,2021-03-01,2021-04-09,58672.43,Pending,FHA,True
TXN-00261,LST-1823,BYR-2850,AGT-0185,1918110.37,2020-07-07,2020-08-10,64106.2,Cancelled,Conventional,True
TXN-00262,LST-3607,BYR-0228,AGT-0273,1402880.22,2021-02-09,2021-03-09,52939.4,Pending,Jumbo,False
TXN-00263,LST-1977,BYR-0579,AGT-0288,2595874.7,2020-06-01,2020-07-06,126682.13,Completed,Conventional,True
TXN-00264,LST-1334,BYR-0505,AGT-0024,1768491.47,2024-03-22,2024-05-01,55111.3,,Jumbo,True
TXN-00265,LST-5657,BYR-1042,AGT-0136,3042209.35,2023-11-02,2023-11-18,157343.42,Cancelled,Cash,True
TXN-00266,LST-0085,BYR-1281,AGT-0137,1000786.32,2024-04-14,2024-05-03,30946.42,Pending,Conventional,True
TXN-00267,LST-1886,BYR-2952,AGT-0287,1461894.32,2023-03-19,2023-04-09,61111.14,Cancelled,Conventional,True
TXN-00268,LST-3207,BYR-2034,AGT-0216,2151639.37,2022-06-08,2022-07-10,77898.55,Completed,Conventional,False
TXN-00269,LST-5335,BYR-2204,AGT-0113,1246961.74,2021-09-29,2021-10-26,52902.79,Completed,VA,False
TXN-00270,LST-2108,BYR-3753,AGT-0077,99031.82,2020-10-19,2020-11-19,2884.5,Cancelled,Cash,True
TXN-00271,LST-3043,BYR-2734,AGT-0059,1931277.81,2023-03-27,2023-04-20,70826.0,Cancelled,Conventional,False
TXN-00272,LST-4894,BYR-2421,AGT-0069,1927130.32,2020-10-09,2020-11-12,67954.99,Cancelled,FHA,True
TXN-00273,LST-1715,BYR-0188,AGT-0200,935520.5,2021-12-21,2022-01-30,50800.84,Cancelled,FHA,False
TXN-00274,LST-XXXX,BYR-3454,AGT-0071,559766.56,2022-12-19,2023-01-27,23453.62,Pending,Conventional,True
TXN-00275,LST-3526,BYR-1854,AGT-0036,2251911.67,2022-08-15,2022-09-06,88551.9,Pending,VA,True
TXN-00276,LST-4969,BYR-3551,AGT-0090,3125645.28,2023-05-19,2023-06-26,181150.72,Completed,Conventional,True
TXN-00277,LST-XXXX,BYR-2084,AGT-0228,572262.08,2023-01-08,2023-01-26,24826.14,Pending,Cash,True
TXN-00278,LST-4180,BYR-3832,AGT-0264,682048.72,2023-04-06,2023-05-10,26773.93,Completed,Jumbo,True
TXN-00279,LST-1891,BYR-0565,AGT-0221,1679560.62,2020-09-05,2020-09-24,59862.87,Cancelled,Cash,True
TXN-00280,LST-5875,BYR-1287,AGT-0129,1417364.25,2023-01-31,2023-03-08,83801.27,,Conventional,True
TXN-00281,LST-4799,BYR-3307,AGT-0271,966908.59,2021-06-20,2021-07-29,41643.33,Pending,Cash,True
TXN-00282,LST-1671,BYR-1344,AGT-0078,1931078.01,2022-02-26,2022-03-27,97243.47,Cancelled,Cash,True
TXN-00283,LST-0653,BYR-3320,AGT-0091,903869.17,2024-07-01,2024-07-16,23102.32,Pending,Jumbo,True
TXN-00284,LST-2825,BYR-0011,AGT-0097,501362.81,2024-02-21,2024-03-27,24169.83,Pending,Conventional,True
TXN-00285,LST-4769,BYR-2935,AGT-0261,1757127.5,2023-09-11,2023-10-03,103846.05,Cancelled,Conventional,True
TXN-00286,LST-4852,BYR-1257,AGT-0223,2591930.82,2020-10-29,2020-12-04,86455.39,,Conventional,False
TXN-00287,LST-4796,BYR-1489,AGT-0020,1297580.52,2021-11-10,2021-12-11,34803.08,Completed,VA,True
TXN-00288,LST-5208,BYR-1753,AGT-0289,589498.6,2020-11-26,2020-12-12,22111.64,Cancelled,Conventional,True
TXN-00289,LST-4564,BYR-2260,AGT-0300,1294947.76,2024-04-01,2024-05-10,67723.16,Completed,Jumbo,True
TXN-00290,LST-3511,BYR-3493,AGT-0248,1701951.58,2024-07-21,2024-08-22,63948.72,Pending,Conventional,True
TXN-00291,LST-2830,BYR-2675,AGT-0040,624285.68,2022-01-18,2022-02-07,18192.57,Cancelled,Conventional,True
TXN-00292,LST-5115,BYR-0393,AGT-0100,798656.09,2022-01-13,2022-02-13,44324.07,Cancelled,Conventional,False
TXN-00293,LST-5154,BYR-0959,AGT-0280,1819801.7,2024-05-04,2024-05-22,97480.27,Cancelled,Jumbo,False
TXN-00294,LST-0801,BYR-0518,AGT-0259,2119324.75,2020-12-21,2021-01-19,79532.2,Cancelled,Jumbo,False
TXN-00295,LST-4272,BYR-3907,AGT-0228,1897612.59,2024-10-30,2024-11-19,49522.11,Cancelled,Cash,True
TXN-00296,LST-1928,BYR-2740,AGT-0245,1994713.41,2024-03-30,2024-04-22,84392.84,,Conventional,True
TXN-00297,LST-5320,BYR-3405,AGT-0133,1722087.09,2022-10-21,2022-11-07,78504.07,Pending,FHA,True
TXN-00298,LST-5575,BYR-2734,AGT-0174,876548.33,2024-03-08,2024-04-08,46919.84,Pending,Cash,True
TXN-00299,LST-0131,BYR-3808,AGT-0043,1223638.42,2021-06-23,2021-07-21,37469.15,Cancelled,Cash,True
TXN-00300,LST-5666,BYR-1996,AGT-0177,2192703.1,2023-07-05,2023-08-03,101122.71,Completed,FHA,True
TXN-00301,LST-2845,BYR-1408,AGT-0219,2209952.64,2022-02-28,2022-03-19,58152.32,Pending,FHA,True
TXN-00302,LST-2074,BYR-2755,AGT-0128,1566413.9,2020-08-05,2020-08-31,62107.39,Cancelled,FHA,True
TXN-00303,LST-1264,BYR-3284,AGT-0048,1355499.36,2021-02-10,2021-03-18,59051.05,Pending,Cash,True
TXN-00304,LST-3829,BYR-1651,AGT-0068,201861.09,2022-07-29,2022-08-22,5799.47,Cancelled,Cash,False
TXN-00305,LST-5830,BYR-2100,AGT-0184,1650070.75,2024-03-29,2024-04-16,72737.51,Cancelled,Conventional,True
TXN-00306,LST-3569,BYR-3229,AGT-0121,776499.24,2020-10-02,2020-10-25,38984.58,Cancelled,FHA,True
TXN-00307,LST-1477,BYR-3685,AGT-0018,1878921.04,2022-12-27,2023-01-17,93798.27,Cancelled,Conventional,True
TXN-00308,LST-5555,BYR-0972,AGT-0022,1383897.81,2020-05-31,2020-06-27,78608.84,Cancelled,Conventional,True
TXN-00309,LST-5330,BYR-2606,AGT-0242,900174.16,2024-12-09,2025-01-08,27619.58,Pending,Cash,True
TXN-00310,LST-3571,BYR-3466,AGT-0018,1516815.22,2020-08-19,2020-09-20,45407.05,Pending,Jumbo,True
TXN-00311,LST-3372,BYR-2939,AGT-0011,300299.9,2020-07-17,2020-08-05,12608.57,,VA,True
TXN-00312,LST-2267,BYR-3167,AGT-0221,361596.46,2021-05-14,2021-05-31,19294.54,Pending,Conventional,False
TXN-00313,LST-1368,BYR-1512,AGT-0158,1857854.1,2023-01-05,2023-02-14,98586.19,Completed,Cash,True
TXN-00314,LST-5593,BYR-1290,AGT-0153,138510.41,2022-08-06,2022-09-18,5159.06,Completed,Conventional,True
TXN-00315,LST-5103,BYR-3970,AGT-0107,157929.85,2024-09-19,2024-10-08,8007.68,Pending,Conventional,True
TXN-00316,LST-2290,BYR-1270,AGT-0253,1937305.52,2020-11-24,2020-12-13,113354.38,Cancelled,Conventional,False
TXN-00317,LST-5849,BYR-0798,AGT-0183,941448.4,2021-06-29,2021-07-31,35820.87,Completed,Conventional,True
TXN-00318,LST-1486,BYR-3647,AGT-0121,1922555.05,2024-03-01,2024-04-13,57571.95,Completed,FHA,False
TXN-00319,LST-2987,BYR-2633,AGT-0293,2207211.1,2023-06-06,2023-07-03,76224.0,,Conventional,True
TXN-00320,LST-0980,BYR-2020,AGT-0067,985890.41,2021-01-28,2021-03-01,54015.81,Cancelled,Cash,False
TXN-00321,LST-0943,BYR-1699,AGT-0135,1373782.28,2020-10-26,2020-12-03,81139.68,Pending,FHA,True
TXN-00322,LST-1539,BYR-0679,AGT-0010,2777843.49,2022-07-01,2022-08-03,84327.95,Pending,Conventional,True
TXN-00323,LST-0987,BYR-3215,AGT-0137,1237091.52,2022-10-23,2022-11-08,44188.91,,FHA,True
TXN-00324,LST-2825,BYR-2446,AGT-0059,520443.99,2024-08-14,2024-09-22,23155.54,Completed,Conventional,True
TXN-00325,LST-5507,BYR-1767,AGT-0163,2206714.89,2020-07-07,2020-07-22,76314.99,Pending,Cash,True
TXN-00326,LST-1592,BYR-3072,AGT-0061,1650649.86,2022-02-21,2022-03-09,93474.33,Cancelled,VA,False
TXN-00327,LST-2572,BYR-1564,AGT-0241,661034.11,2024-11-22,2024-12-12,23780.47,Cancelled,Conventional,True
TXN-00328,LST-5372,BYR-0331,AGT-0085,1835875.48,2020-07-12,2020-08-25,57875.9,Completed,Conventional,False
TXN-00329,LST-5357,BYR-1370,AGT-0033,690237.52,2022-11-01,2022-11-29,17976.7,Cancelled,Conventional,True
TXN-00330,LST-3420,BYR-3945,AGT-0009,1530800.77,2024-04-14,2024-05-10,82183.46,Completed,Cash,False
TXN-00331,LST-0752,BYR-0130,AGT-0179,1247724.3,2021-07-14,2021-08-02,56285.92,Pending,VA,True
TXN-00332,LST-1867,BYR-2280,AGT-0062,2037988.44,2020-12-26,2021-02-01,105884.39,Pending,Conventional,False
TXN-00333,LST-5271,BYR-3258,AGT-0065,2537870.32,2021-01-08,2021-02-10,134003.5,Cancelled,FHA,True
TXN-00334,LST-3594,BYR-0578,AGT-0246,2045575.61,2023-06-04,2023-06-20,82254.56,Pending,Conventional,True
TXN-00335,LST-1046,BYR-3771,AGT-0279,1870134.51,2024-04-12,2024-05-25,69359.58,Pending,Conventional,True
TXN-00336,LST-0978,BYR-1908,AGT-0232,1467453.06,2021-01-09,2021-02-23,57433.83,Completed,Conventional,True
TXN-00337,LST-3358,BYR-1930,AGT-0103,438616.6,2023-12-09,2024-01-02,15838.75,Cancelled,Conventional,True
TXN-00338,LST-0607,BYR-1463,AGT-0100,746413.18,2021-06-06,2021-07-10,31419.8,Completed,FHA,True
TXN-00339,LST-1579,BYR-1246,AGT-0227,836629.73,2021-10-19,2021-11-21,46294.31,Pending,Conventional,False
TXN-00340,LST-2336,BYR-2600,AGT-0057,3145695.55,2024-05-03,2024-06-01,123969.55,Cancelled,Jumbo,True
TXN-00341,LST-2854,BYR-1455,AGT-0108,776532.57,2020-09-09,2020-10-01,33298.19,Pending,Conventional,True
TXN-00342,LST-3691,BYR-1104,AGT-0138,1408213.23,2022-07-07,2022-07-27,63390.6,Pending,Conventional,True
TXN-00343,LST-4789,BYR-0692,AGT-0103,1785355.91,2024-10-15,2024-11-24,70114.88,Completed,Cash,True
TXN-00344,LST-3222,BYR-0233,AGT-0131,1936159.13,2020-05-26,2020-06-26,78648.95,Pending,Conventional,False
TXN-00345,LST-4248,BYR-3998,AGT-0094,2013467.61,2022-11-08,2022-11-25,99192.21,Pending,Cash,False
TXN-00346,LST-XXXX,BYR-2791,AGT-0254,707045.83,2024-08-30,2024-10-14,20223.35,Cancelled,Jumbo,True
TXN-00347,LST-3107,BYR-1790,AGT-0250,1017899.89,2023-11-22,2023-12-26,56627.81,Cancelled,VA,False
TXN-00348,LST-2780,BYR-1718,AGT-0135,987357.4,2023-09-19,2023-10-17,46834.82,Completed,Cash,False
TXN-00349,LST-4545,BYR-0288,AGT-0224,917272.9,2021-07-15,2021-08-05,42542.15,Pending,Conventional,True
TXN-00350,LST-2847,BYR-3447,AGT-0114,766235.59,2022-07-07,2022-08-08,20108.01,Cancelled,Conventional,True
TXN-00351,LST-1050,BYR-3146,AGT-0127,2934127.05,2024-01-02,2024-01-21,93122.95,Pending,FHA,True
TXN-00352,LST-2927,BYR-0978,AGT-0100,1639512.91,2021-12-13,2022-01-16,79446.05,Completed,FHA,True
TXN-00353,LST-4213,BYR-0376,AGT-0168,1706501.43,2020-08-15,2020-08-30,68711.04,Cancelled,Conventional,False
TXN-00354,LST-5099,BYR-0707,AGT-0107,1717786.04,2022-10-16,2022-11-28,64438.34,Completed,FHA,True
TXN-00355,LST-5696,BYR-2487,AGT-0204,841847.62,2023-04-19,2023-05-30,47060.23,Pending,Conventional,True
TXN-00356,LST-5672,BYR-3391,AGT-0281,1275228.21,2023-06-05,2023-07-13,75194.95,Cancelled,VA,True
TXN-00357,LST-3755,BYR-0142,AGT-0004,2608416.42,2024-04-03,2024-05-16,119787.38,Cancelled,FHA,True
TXN-00358,LST-3954,BYR-1583,AGT-0063,1925616.75,2024-09-13,2024-10-01,86224.54,Completed,Cash,True
TXN-00359,LST-3731,BYR-1244,AGT-0141,2047454.19,2020-05-08,2020-05-28,100553.63,Pending,Conventional,True
TXN-00360,LST-5672,BYR-1718,AGT-0278,1163524.53,2023-03-14,2023-04-05,66032.35,Cancelled,FHA,True
TXN-00361,LST-4876,BYR-2241,AGT-0017,600067.94,2021-10-09,2021-11-05,17654.6,Pending,Jumbo,False
TXN-00362,LST-2548,BYR-3633,AGT-0146,975919.96,2021-08-03,2021-09-04,52283.56,Pending,Conventional,False
TXN-00363,LST-3422,BYR-2016,AGT-0143,2977375.63,2023-07-28,2023-08-19,129106.61,Pending,Conventional,True
TXN-00364,LST-1276,BYR-3331,AGT-0062,1399391.15,2024-09-14,2024-10-19,68683.24,Pending,FHA,False
TXN-00365,LST-3085,BYR-3082,AGT-0263,1794672.4,2021-12-06,2021-12-22,82891.03,Completed,VA,True
TXN-00366,LST-5101,BYR-0847,AGT-0098,2270606.43,2023-06-29,2023-07-28,121123.25,Completed,Conventional,False
TXN-00367,LST-0218,BYR-0438,AGT-0129,1540953.27,2023-01-15,2023-02-18,47367.7,Pending,Conventional,False
TXN-00368,LST-4286,BYR-2955,AGT-0276,1113410.31,2024-07-04,2024-08-05,33562.64,Cancelled,FHA,False
TXN-00369,LST-5982,BYR-0527,AGT-0115,1335932.06,2021-01-18,2021-02-05,77144.05,Pending,USDA,True
TXN-00370,LST-3540,BYR-3034,AGT-0193,690312.97,2021-05-09,2021-05-31,34734.25,Completed,Cash,False
TXN-00371,LST-2473,BYR-1310,AGT-0061,2164750.91,2021-03-13,2021-04-23,55916.07,,Cash,True
TXN-00372,LST-2244,BYR-2445,AGT-0179,2674669.73,2022-01-08,2022-02-19,135655.82,Completed,VA,True
TXN-00373,LST-5155,BYR-0826,AGT-0188,2090603.07,2023-07-02,2023-07-22,118556.95,Pending,Conventional,True
TXN-00374,LST-1374,BYR-2190,AGT-0097,2164620.77,2021-09-03,2021-09-19,83120.53,Completed,Conventional,True
TXN-00375,LST-5807,BYR-0665,AGT-0113,1003125.27,2020-08-22,2020-10-01,57056.47,Completed,FHA,True
TXN-00376,LST-1525,BYR-0518,AGT-0093,424749.19,2022-08-10,2022-09-09,14196.69,Completed,Conventional,True
TXN-00377,LST-3059,BYR-0929,AGT-0280,1342674.86,2023-05-13,2023-06-13,61782.46,Cancelled,Conventional,True
TXN-00378,LST-5330,BYR-0461,AGT-0031,969792.17,2024-11-20,2024-12-17,24309.56,Completed,VA,True
TXN-00379,LST-0383,BYR-2388,AGT-0053,2038157.24,2023-06-21,2023-07-20,97227.17,Completed,VA,True
TXN-00380,LST-0328,BYR-1514,AGT-0268,150858.22,2023-02-25,2023-03-16,6143.07,Cancelled,VA,False
TXN-00381,LST-3912,BYR-2316,AGT-0256,1792315.63,2021-07-26,2021-08-27,107363.77,Cancelled,Cash,True
TXN-00382,LST-0838,BYR-2428,AGT-0268,931833.38,2023-03-28,2023-05-09,28725.63,Completed,Cash,False
TXN-00383,LST-4318,BYR-2062,AGT-0177,1245887.21,2024-04-24,2024-05-24,45738.32,Cancelled,Jumbo,False
TXN-00384,LST-1473,BYR-2839,AGT-0173,1700459.63,2022-04-08,2022-04-28,74798.26,Completed,Conventional,True
TXN-00385,LST-5657,BYR-2248,AGT-0204,3068366.99,2023-08-27,2023-09-22,96095.33,Pending,Conventional,False
TXN-00386,LST-4538,BYR-0052,AGT-0035,1223857.23,2020-07-13,2020-07-31,53261.71,Completed,Cash,True
TXN-00387,LST-2698,BYR-1278,AGT-0043,1000707.76,2023-09-04,2023-09-19,50137.03,Completed,VA,True
TXN-00388,LST-0537,BYR-1529,AGT-0248,1732822.5,2024-07-13,2024-08-02,103515.14,Pending,Cash,True
TXN-00389,LST-3947,BYR-3970,AGT-0149,2363753.21,2022-10-21,2022-11-05,131129.65,Pending,VA,True
TXN-00390,LST-4061,BYR-1955,AGT-0020,956834.9,2023-12-22,2024-01-19,43436.62,Pending,Conventional,True
TXN-00391,LST-2570,BYR-2456,AGT-0213,1575690.19,2024-04-15,2024-05-02,41678.93,Completed,VA,True
TXN-00392,LST-2697,BYR-1940,AGT-0096,1368376.98,2021-10-24,2021-11-26,56724.9,Pending,Conventional,True
TXN-00393,LST-1987,BYR-0691,AGT-0234,1252897.65,2021-05-07,2021-06-18,74464.11,,Conventional,True
TXN-00394,LST-2428,BYR-0210,AGT-0213,1050988.77,2020-08-18,2020-09-19,41332.38,Completed,Cash,False
TXN-00395,LST-0511,BYR-0138,AGT-0051,2265636.93,2022-06-26,2022-08-03,57625.62,Completed,FHA,False
TXN-00396,LST-4355,BYR-2034,AGT-0005,1530268.72,2023-02-09,2023-03-26,88341.06,Completed,FHA,True
TXN-00397,LST-4826,BYR-1189,AGT-0056,1694868.33,2024-02-19,2024-03-27,62304.81,Pending,Jumbo,True
TXN-00398,LST-4702,BYR-2775,AGT-0140,939882.65,2023-04-03,2023-05-06,49649.41,Completed,Cash,True
TXN-00399,LST-4839,BYR-0491,AGT-0198,1334024.96,2024-08-23,2024-09-15,37890.8,Completed,USDA,True
TXN-00400,LST-3302,BYR-2249,AGT-0163,2027412.05,2021-02-26,2021-04-04,52482.06,Completed,Cash,False
TXN-00401,LST-5700,BYR-3089,AGT-0057,356614.32,2024-05-02,2024-06-07,12988.08,,FHA,True
TXN-00402,LST-4528,BYR-2696,AGT-0177,1415538.29,2021-09-04,2021-10-01,51781.73,Completed,Conventional,True
TXN-00403,LST-4937,BYR-1960,AGT-0124,2686683.38,2022-07-31,2022-09-07,103871.72,Pending,Jumbo,True
TXN-00404,LST-5534,BYR-2460,AGT-0004,1051644.2,2020-10-26,2020-11-30,59489.7,Pending,FHA,False
TXN-00405,LST-1915,BYR-0693,AGT-0036,715423.5,2023-01-31,2023-02-17,42068.81,Cancelled,Conventional,True
TXN-00406,LST-3573,BYR-1682,AGT-0192,864420.43,2023-08-29,2023-09-16,28513.04,Cancelled,FHA,False
TXN-00407,LST-3905,BYR-1501,AGT-0203,213857.15,2024-07-15,2024-08-09,8039.1,Cancelled,FHA,True
TXN-00408,LST-XXXX,BYR-0799,AGT-0300,1377009.16,2021-07-18,2021-08-05,41406.18,Pending,Cash,True
TXN-00409,LST-2011,BYR-1996,AGT-0100,1022320.54,2020-10-28,2020-11-13,33668.39,Cancelled,FHA,True
TXN-00410,LST-2008,BYR-0562,AGT-0074,285322.36,2020-08-04,2020-09-02,15569.3,Completed,Conventional,False
TXN-00411,LST-4801,BYR-0280,AGT-0204,2344178.66,2020-05-27,2020-07-01,78189.02,Completed,Conventional,False
TXN-00412,LST-0035,BYR-2833,AGT-0263,2541157.88,2020-08-22,2020-09-09,136423.0,Pending,Jumbo,False
TXN-00413,LST-1965,BYR-1838,AGT-0102,1316412.38,2023-11-20,2023-12-26,32997.22,Completed,VA,False
TXN-00414,LST-0558,BYR-1367,AGT-0156,1935128.36,2022-01-16,2022-02-11,73749.04,,Cash,True
TXN-00415,LST-4431,BYR-2687,AGT-0055,1702071.55,2021-09-26,2021-10-30,74684.7,Cancelled,Conventional,True
TXN-00416,LST-4431,BYR-0661,AGT-0084,1643558.42,2021-07-03,2021-07-19,82192.89,,Conventional,True
TXN-00417,LST-XXXX,BYR-1159,AGT-0288,1966150.9,2024-06-05,2024-06-21,84366.43,Completed,Conventional,True
TXN-00418,LST-1736,BYR-2855,AGT-0261,422585.75,2022-10-04,2022-11-04,15148.88,Completed,VA,True
TXN-00419,LST-2134,BYR-1784,AGT-0203,2417337.99,2024-09-05,2024-09-25,117652.15,Pending,Conventional,True
TXN-00420,LST-1007,BYR-0285,AGT-0290,2162146.4,2021-06-16,2021-07-18,110644.59,Completed,Conventional,True
TXN-00421,LST-1782,BYR-2756,AGT-0283,1586359.39,2020-09-03,2020-10-06,50057.98,Cancelled,Jumbo,True
TXN-00422,LST-0943,BYR-0032,AGT-0189,1297790.24,2020-08-18,2020-09-11,46211.23,Pending,Conventional,True
TXN-00423,LST-0608,BYR-2862,AGT-0212,1815300.68,2022-03-13,2022-04-04,101661.57,Completed,VA,True
TXN-00424,LST-2523,BYR-2168,AGT-0138,175911.17,2021-09-06,2021-09-26,10438.23,Cancelled,Conventional,True
TXN-00425,LST-0795,BYR-1849,AGT-0268,2514665.67,2022-08-31,2022-10-10,128111.0,Cancelled,Conventional,True
TXN-00426,LST-5266,BYR-1210,AGT-0018,316505.9,2024-04-25,2024-05-20,13918.35,Completed,Cash,True
TXN-00427,LST-3704,BYR-3328,AGT-0169,557482.89,2021-01-21,2021-03-06,25947.52,Pending,Conventional,True
TXN-00428,LST-1393,BYR-0953,AGT-0046,1986046.43,2020-01-21,2020-02-17,51633.0,Completed,Jumbo,True
TXN-00429,LST-2780,BYR-0197,AGT-0032,986163.34,2023-07-12,2023-08-18,49144.26,Pending,Cash,True
TXN-00430,LST-5418,BYR-1748,AGT-0210,533493.49,2024-04-17,2024-05-31,27199.75,Pending,Jumbo,True
TXN-00431,LST-0274,BYR-3185,AGT-0249,1480222.2,2023-08-11,2023-09-05,50877.65,Pending,VA,True
TXN-00432,LST-2466,BYR-2924,AGT-0230,1540475.44,2021-11-08,2021-11-29,70813.91,Pending,Conventional,False
TXN-00433,LST-2435,BYR-2463,AGT-0031,280077.11,2021-03-20,2021-04-06,8558.49,Completed,VA,True
TXN-00434,LST-3045,BYR-2828,AGT-0019,258565.76,2023-12-18,2024-01-21,13994.8,Pending,FHA,True
TXN-00435,LST-3944,BYR-0723,AGT-0048,756973.41,2022-06-09,2022-07-03,21043.4,Cancelled,Conventional,True
TXN-00436,LST-2248,BYR-1711,AGT-0115,2227922.67,2021-10-08,2021-10-24,88356.42,Pending,Conventional,True
TXN-00437,LST-2425,BYR-1361,AGT-0265,1973813.84,2024-07-02,2024-08-05,58297.15,Pending,Cash,True
TXN-00438,LST-5886,BYR-0581,AGT-0106,899251.83,2022-07-01,2022-07-18,35624.83,Pending,Conventional,True
TXN-00439,LST-3595,BYR-0240,AGT-0268,2153765.65,2023-03-22,2023-04-21,115757.27,Completed,Cash,False
TXN-00440,LST-5716,BYR-0549,AGT-0218,1635973.51,2023-03-31,2023-04-17,67090.79,Completed,Jumbo,False
TXN-00441,LST-4940,BYR-3523,AGT-0281,1260007.18,2021-01-17,2021-02-26,54425.86,Completed,FHA,True
TXN-00442,LST-1869,BYR-1915,AGT-0187,744577.13,2022-11-12,2022-12-02,27210.52,Cancelled,Jumbo,True
TXN-00443,LST-2435,BYR-1237,AGT-0299,274848.52,2021-02-22,2021-04-08,7027.3,Pending,FHA,True
