property_id,location_id,property_type,year_built,square_footage,bedrooms,bathrooms,lot_size_sqft,garage_spaces,has_pool,has_basement,stories
PRP-0322,LOC-3637,sfr,1936,1557,2,2.0,32555.0,3,True,True,2
PRP-0323,LOC-3126,sfr,1922,6884,7,1.0,13100.0,1,False,False,2
PRP-0324,LOC-4346,SFR,1995,5190,2,1.5,48352.0,2,False,False,2
PRP-0325,LOC-4793,Multifamily,1977,5119,2,2.5,45822.0,2,True,True,3
PRP-0326,LOC-2409,lot,1991,749,2,2.5,288689.0,3,False,True,3
PRP-0327,LOC-3615,SFR,1949,2233,6,2.5,45884.0,3,True,True,3
PRP-0328,LOC-2507,SFR,1976,2224,7,4.5,41508.0,3,False,True,3
PRP-0329,LOC-0107,Town House,1940,1872,6,5.5,3051.0,2,False,True,3
PRP-0330,LOC-0643,CONDO,1960,1686,7,2.5,,0,False,True,2
PRP-0331,LOC-0727,Condo,1922,7122,5,5.5,,3,False,False,3
PRP-0332,LOC-2544,MULTI-FAMILY,1936,4512,6,2.0,48247.0,2,False,False,3
PRP-0333,LOC-0341,SINGLE-FAMILY,2000,2190,5,3.5,18419.0,2,True,False,1
PRP-0334,LOC-1627,condominium,2015,4909,4,2.5,,2,False,False,3
PRP-0335,LOC-4351,TH,1970,1381,3,3.0,41790.0,0,False,False,2
PRP-0336,LOC-0629,land,1964,6030,5,2.5,458922.0,1,True,False,1
PRP-0337,LOC-2388,condominium,2010,6936,1,5.5,,4,False,False,1
PRP-0338,LOC-2271,Single-Family,2023,4623,6,2.5,17646.0,2,True,True,3
PRP-0339,LOC-0713,condominium,1985,5688,6,3.0,,1,False,False,3
PRP-0340,LOC-2868,CONDO,1923,5729,4,3.0,,3,True,True,3
PRP-0341,LOC-0488,Townhouse,2003,7123,2,5.5,25301.0,0,False,False,2
PRP-0342,LOC-1558,SFR,2015,3136,1,1.0,23027.0,2,False,False,3
PRP-0343,LOC-1780,single family,1969,3615,7,4.5,15695.0,0,True,True,2
PRP-0344,LOC-1835,Condo,1939,3318,7,1.5,,4,True,False,2
PRP-0345,LOC-2167,Town House,2003,4564,7,2.0,47839.0,1,False,False,3
PRP-0346,LOC-2963,Single Family Home,2015,4721,2,4.5,46642.0,3,False,True,1
PRP-0347,LOC-0656,Townhouse,1983,2533,7,4.0,3932.0,2,True,False,2
PRP-0348,LOC-2683,sfr,1972,893,1,5.5,12163.0,4,False,False,3
PRP-0349,LOC-4562,Condominium,1980,7191,2,4.5,,3,False,False,2
PRP-0350,LOC-2320,single family,1964,2238,3,4.5,9956.0,0,False,False,2
PRP-0351,LOC-1339,Condo,1973,6786,2,5.0,,2,False,False,1
PRP-0352,LOC-3030,Condominium,2017,4321,3,4.0,,2,True,False,1
PRP-0353,LOC-2022,SFR,1997,5185,6,5.0,39513.0,3,True,False,2
PRP-0354,LOC-0403,sfr,1994,2844,6,2.0,13875.0,2,False,True,2
PRP-0355,LOC-4132,SFR,2010,4454,7,4.0,25465.0,1,False,True,1
PRP-0356,LOC-3656,MULTI-FAMILY,1927,3554,7,5.5,12772.0,2,False,False,3
PRP-0357,LOC-4242,SINGLE-FAMILY,1949,4092,1,3.5,47194.0,2,True,True,1
PRP-0358,LOC-1967,SINGLE-FAMILY,1990,5478,6,4.5,48976.0,2,True,False,1
PRP-0359,LOC-0061,Townhouse,1958,1676,5,3.0,37102.0,3,False,False,3
PRP-0360,LOC-4418,TH,2011,6226,5,5.5,5064.0,3,False,True,2
PRP-0361,LOC-3813,multi family,1933,4394,2,3.0,30783.0,0,True,False,3
PRP-0362,LOC-3332,Condominium,1935,6806,5,1.5,,3,False,True,3
PRP-0363,LOC-4322,Condominium,2012,4280,7,1.5,,3,False,True,2
PRP-0364,LOC-0962,sfr,1970,2165,1,5.5,47274.0,3,False,True,2
PRP-0365,LOC-4470,sfr,1986,5924,6,4.0,42457.0,4,False,False,2
PRP-0366,LOC-2557,sfr,1979,1022,5,2.0,13806.0,4,False,True,2
PRP-0367,LOC-0840,condominium,1970,3870,4,1.0,933.0,3,True,False,3
PRP-0368,LOC-4398,CONDO,1967,4170,5,2.0,,1,False,False,1
PRP-0369,LOC-0575,Condo,1948,612,7,5.5,,3,False,False,2
PRP-0370,LOC-2834,SFR,1960,4318,7,1.5,6291.0,4,False,True,1
PRP-0371,LOC-4946,condominium,1920,3129,1,4.5,,3,True,False,2
PRP-0372,LOC-0959,Condominium,1946,5867,5,2.5,,0,False,False,2
PRP-0373,LOC-2858,single family,1961,1982,4,3.0,12574.0,0,False,False,1
PRP-0374,LOC-0271,sfr,1932,6522,6,2.0,7802.0,1,True,False,3
PRP-0375,LOC-2394,SFR,1994,6701,7,5.5,6522.0,4,False,False,3
PRP-0376,LOC-3933,TOWNHOUSE,1920,4260,1,2.5,8245.0,2,False,True,2
PRP-0377,LOC-1773,condo,1962,736,1,3.0,,2,True,False,1
PRP-0378,LOC-1888,TOWNHOUSE,1975,5446,5,5.0,46987.0,4,False,True,2
PRP-0379,LOC-0960,CONDO,1923,5880,3,3.0,1039.0,3,False,True,2
PRP-0380,LOC-0189,multi family,1955,5024,2,1.0,26707.0,1,False,False,1
PRP-0381,LOC-1433,condo,1954,6595,1,1.5,,3,True,True,3
PRP-0382,LOC-3960,Town House,1989,810,4,5.5,45496.0,1,True,True,3
PRP-0383,LOC-1238,Condo,2012,1173,2,1.0,,4,False,True,3
PRP-0384,LOC-3024,TH,1920,7611,7,1.0,8871.0,2,False,False,2
PRP-0385,LOC-3181,Condominium,1985,1044,4,5.0,124.0,0,False,True,2
PRP-0386,LOC-2213,Townhouse,1973,450,7,3.5,46705.0,4,True,True,3
PRP-0387,LOC-1969,Townhouse,1973,7118,7,3.0,15842.0,0,True,False,2
PRP-0388,LOC-2180,Single-Family,1993,6424,1,1.5,24546.0,2,False,True,3
PRP-0389,LOC-3105,sfr,1999,4282,5,1.5,41080.0,0,False,True,1
PRP-0390,LOC-4662,Single-Family,1936,4414,6,4.0,22774.0,0,True,False,3
PRP-0391,LOC-3446,Condominium,1986,605,5,1.0,152.0,0,True,True,2
PRP-0392,LOC-3154,multi family,1957,6477,4,1.0,42898.0,1,False,False,2
PRP-0393,LOC-1034,condo,1927,5767,3,5.5,,0,False,False,1
PRP-0394,LOC-0238,Multi Family,1965,2009,3,2.5,43334.0,1,False,False,2
PRP-0395,LOC-4420,Town House,1922,5947,5,5.0,38806.0,2,False,False,1
PRP-0396,LOC-2919,SFR,1932,4916,6,3.5,23148.0,3,False,True,1
PRP-0397,LOC-2370,Townhouse,1932,7309,3,4.5,46054.0,0,False,True,2
PRP-0398,LOC-4745,Single-Family,1929,5534,1,2.5,35626.0,3,False,False,2
PRP-0399,LOC-4157,condominium,1962,7505,6,3.5,,4,False,True,2
PRP-0400,LOC-0268,condo,2021,5365,3,2.0,,4,False,True,2
PRP-0401,LOC-4211,TH,2021,7186,6,3.5,33723.0,1,False,True,1
PRP-0402,LOC-1257,condo,1926,4104,4,2.5,,2,False,False,3
PRP-0403,LOC-3744,CONDO,1952,4654,3,2.5,,4,False,True,1
PRP-0404,LOC-0964,Single-Family,1955,6321,5,3.5,47309.0,0,True,True,3
PRP-0405,LOC-4050,Single-Family,1924,2388,6,4.0,6912.0,0,True,False,3
PRP-0406,LOC-1108,Town House,2007,6365,6,1.5,49430.0,1,True,True,1
PRP-0407,LOC-2608,Multifamily,1961,2729,6,3.5,12840.0,1,False,False,1
PRP-0408,LOC-0829,SFR,1939,3933,1,3.0,19624.0,4,False,False,1
PRP-0409,LOC-2731,Single-Family,1938,5414,2,2.0,9940.0,4,True,True,2
PRP-0410,LOC-1919,Townhouse,1940,1306,1,3.0,35758.0,2,True,False,3
PRP-0411,LOC-1012,single family,1969,5944,4,1.5,10632.0,3,False,False,3
PRP-0412,LOC-0631,sfr,1928,7324,6,1.0,2120.0,1,False,True,3
PRP-0413,LOC-3021,Single Family Home,2000,4125,5,4.0,24102.0,3,False,True,1
PRP-0414,LOC-4137,sfr,1959,5701,7,2.5,27443.0,0,True,True,2
PRP-0415,LOC-3987,single family,1953,1835,7,5.0,3482.0,4,True,False,1
PRP-0416,LOC-3009,condominium,1920,6779,6,1.0,,4,True,True,3
PRP-0417,LOC-3651,Condominium,1982,4851,2,4.0,,1,True,True,3
PRP-0418,LOC-3054,condo,1994,4224,3,1.5,1705.0,0,True,False,3
PRP-0419,LOC-2556,Condo,1995,3456,3,3.5,,2,True,True,3
PRP-0420,LOC-0787,single family,1981,5535,3,2.0,11026.0,1,False,False,1
PRP-0421,LOC-4381,SINGLE-FAMILY,1927,4328,6,2.0,39127.0,1,True,True,3
PRP-0422,LOC-1999,Single Family Home,2012,1811,4,3.5,8970.0,2,False,True,2
PRP-0423,LOC-0875,Condominium,1957,4624,7,1.5,500.0,2,False,True,3
PRP-0424,LOC-0536,Single-Family,1948,2191,1,2.0,20391.0,0,True,True,1
PRP-0425,LOC-0686,SFR,1956,3875,3,3.0,14118.0,1,False,False,3
PRP-0426,LOC-1132,Condo,2014,7350,3,3.5,,1,False,False,1
PRP-0427,LOC-3821,multi family,1971,3901,1,3.0,38920.0,4,False,False,3
PRP-0428,LOC-2505,Single Family Home,1929,5903,5,4.0,44465.0,0,False,False,1
PRP-0429,LOC-3116,MULTI-FAMILY,1977,6841,3,5.5,42800.0,1,False,False,1
PRP-0430,LOC-0928,Single Family Home,1933,4545,1,1.0,31025.0,4,True,False,2
PRP-0431,LOC-0780,SFR,1928,5601,2,2.0,4980.0,1,False,True,3
PRP-0432,LOC-1831,single family,1950,6131,3,5.5,49512.0,1,False,True,2
PRP-0433,LOC-3864,Single-Family,1959,3728,1,4.0,28615.0,2,False,False,1
PRP-0434,LOC-0557,Condo,2021,5344,5,5.5,,0,True,False,2
PRP-0435,LOC-1616,Condominium,1983,1451,2,5.5,,0,True,False,3
PRP-0436,LOC-3304,single family,1942,3695,3,2.0,15777.0,2,True,False,3
PRP-0437,LOC-2304,SINGLE-FAMILY,1979,7368,2,4.5,6534.0,4,False,False,1
PRP-0438,LOC-0553,Condo,1983,3324,6,4.5,,4,True,False,2
PRP-0439,LOC-4935,single family,1952,6407,4,3.0,35355.0,1,True,False,1
PRP-0440,LOC-2348,single family,1959,3726,4,4.0,5418.0,4,False,False,1
PRP-0441,LOC-1383,SINGLE-FAMILY,2014,1022,4,1.5,36477.0,3,False,True,2
PRP-0442,LOC-4243,TOWNHOUSE,2014,2761,5,4.0,30714.0,2,True,True,2
PRP-0443,LOC-4232,multi family,2022,5661,6,1.5,43981.0,4,True,False,2
PRP-0444,LOC-2272,CONDO,2000,1390,7,2.5,,2,True,False,3
PRP-0445,LOC-0500,Condo,1980,6330,4,5.5,,3,True,False,3
PRP-0446,LOC-1605,CONDO,1933,2124,1,1.0,,2,True,True,2
PRP-0447,LOC-1503,SFR,1993,5214,2,1.5,43832.0,4,True,False,2
PRP-0448,LOC-1332,CONDO,1961,828,3,3.5,,0,False,False,2
PRP-0449,LOC-2524,CONDO,1939,3931,3,2.0,826.0,2,False,False,2
PRP-0450,LOC-1515,sfr,1936,1507,7,2.0,3551.0,0,True,True,1
PRP-0451,LOC-3081,SINGLE-FAMILY,1963,3724,1,4.5,12612.0,1,True,True,3
PRP-0452,LOC-3698,Single Family Home,1949,3835,1,5.5,28948.0,3,False,False,1
PRP-0453,LOC-3193,single family,2012,1717,1,5.5,24444.0,4,False,True,1
PRP-0454,LOC-3252,Single-Family,1992,3860,6,3.5,4731.0,3,True,False,3
PRP-0455,LOC-2049,CONDO,1994,5884,3,2.0,,2,True,True,3
PRP-0456,LOC-4406,Single-Family,1992,6910,6,2.0,4174.0,3,False,False,3
PRP-0457,LOC-1528,Single-Family,1932,6867,4,2.0,18053.0,2,True,False,2
PRP-0458,LOC-3341,Single Family Home,1923,4272,5,2.0,39786.0,2,False,False,2
PRP-0459,LOC-1460,SFR,1942,5960,7,2.5,19726.0,0,False,True,2
PRP-0460,LOC-1360,sfr,1938,770,4,4.5,13034.0,4,False,False,3
PRP-0461,LOC-1577,Multifamily,2013,7530,3,5.0,39120.0,3,False,False,1
PRP-0462,LOC-3860,Condominium,2005,670,1,4.5,,4,False,True,3
PRP-0463,LOC-1693,TH,1924,869,1,1.5,6177.0,2,False,True,1
PRP-0464,LOC-4046,CONDO,1962,7968,2,2.0,,0,True,False,3
PRP-0465,LOC-2283,TOWNHOUSE,1990,5749,2,2.0,19297.0,4,False,False,2
PRP-0466,LOC-0859,Single-Family,1970,7987,6,2.0,29401.0,2,True,False,1
PRP-0467,LOC-0457,condo,1936,2008,6,5.5,,0,True,False,1
PRP-0468,LOC-3880,TH,2005,7193,6,1.0,22438.0,3,True,True,1
PRP-0469,LOC-2407,Lot,1930,5823,7,3.5,143169.0,4,True,False,1
PRP-0470,LOC-0270,Condo,1962,1767,5,4.0,,0,False,False,2
PRP-0471,LOC-3253,townhouse,2005,2346,4,2.0,19971.0,2,True,False,1
PRP-0472,LOC-4860,SFR,1924,7546,1,1.5,40348.0,3,True,False,3
PRP-0473,LOC-0584,single family,2017,5915,4,4.5,41662.0,0,True,False,3
PRP-0474,LOC-3721,single family,1942,3247,5,2.0,46667.0,4,True,False,3
PRP-0475,LOC-1164,single family,1964,6648,2,2.0,41775.0,1,False,False,1
PRP-0476,LOC-0710,CONDO,1982,6876,7,4.5,799.0,3,True,False,1
PRP-0477,LOC-1930,SFR,1975,7468,3,5.0,36108.0,3,True,False,3
PRP-0478,LOC-1594,condo,1980,5830,3,1.0,,4,False,False,3
PRP-0479,LOC-4280,sfr,1971,5121,2,4.0,29174.0,3,False,True,3
PRP-0480,LOC-1955,MULTI-FAMILY,1926,5223,3,4.0,24013.0,0,True,True,1
PRP-0481,LOC-0130,CONDO,1955,510,5,2.5,,3,True,True,3
PRP-0482,LOC-1164,single family,2007,4107,7,1.5,19358.0,0,False,False,2
PRP-0483,LOC-4742,single family,1942,4486,7,5.5,16920.0,1,False,False,3
PRP-0484,LOC-2019,single family,2013,4485,7,4.0,10255.0,1,False,True,1
PRP-0485,LOC-0701,Townhouse,2020,5962,4,2.0,35755.0,4,True,True,3
PRP-0486,LOC-4830,MULTI-FAMILY,2022,7938,1,5.0,3668.0,4,True,True,2
PRP-0487,LOC-1201,single family,1954,2293,4,2.0,30677.0,2,True,True,1
PRP-0488,LOC-1097,condominium,2008,2521,2,4.0,,3,False,True,1
PRP-0489,LOC-0412,SFR,2019,3253,2,2.0,22977.0,0,False,True,1
PRP-0490,LOC-3233,Condominium,1963,2477,3,1.5,,0,False,True,3
PRP-0491,LOC-1842,SFR,1945,7225,5,3.5,8962.0,4,False,False,3
PRP-0492,LOC-1221,sfr,2002,3193,7,4.5,23214.0,4,False,False,3
PRP-0493,LOC-0703,Single Family Home,1947,938,6,1.5,35556.0,1,True,False,1
PRP-0494,LOC-2156,SINGLE-FAMILY,1971,1372,5,1.5,37214.0,2,True,True,2
PRP-0495,LOC-0519,MULTI-FAMILY,1968,5153,6,5.0,24296.0,3,False,False,2
PRP-0496,LOC-4795,condominium,1976,1016,5,4.0,844.0,3,True,True,1
PRP-0497,LOC-0854,SFR,1957,2909,5,5.5,24771.0,1,False,True,3
PRP-0498,LOC-0849,sfr,1973,2463,2,3.0,41786.0,1,False,True,1
PRP-0499,LOC-1189,Condominium,1932,6658,3,3.0,,1,True,True,3
PRP-0500,LOC-4205,sfr,1931,6904,5,4.5,14569.0,4,True,True,2
PRP-0501,LOC-1448,Single-Family,1995,4116,3,1.5,4048.0,2,False,True,3
PRP-0502,LOC-3883,Condo,1932,4546,6,2.5,,0,True,False,1
PRP-0503,LOC-3494,Town House,2013,1117,2,3.5,44610.0,1,True,True,1
PRP-0504,LOC-1887,Condo,2023,5359,6,1.5,779.0,1,True,False,2
PRP-0505,LOC-4145,CONDO,1941,7540,3,2.5,,2,True,True,2
PRP-0506,LOC-3261,TH,1989,5081,2,2.0,4136.0,1,False,False,2
PRP-0507,LOC-3776,Townhouse,1935,1823,5,3.0,24712.0,4,False,True,3
PRP-0508,LOC-2404,condominium,1996,1098,4,2.0,,4,False,True,2
PRP-0509,LOC-1778,sfr,1986,3826,3,1.5,15127.0,3,True,True,2
PRP-0510,LOC-3518,CONDO,1921,7352,4,1.5,,2,True,True,1
PRP-0511,LOC-0641,Condo,1936,4365,7,2.5,,3,True,False,1
PRP-0512,LOC-0885,SFR,1978,2360,7,1.5,13408.0,4,False,False,1
PRP-0513,LOC-4867,Condominium,1974,5493,7,4.5,,3,False,True,2
PRP-0514,LOC-0867,Single Family Home,2002,1790,5,2.5,6271.0,3,False,False,2
PRP-0515,LOC-2118,TH,1921,3554,6,3.0,34204.0,0,False,True,3
PRP-0516,LOC-2673,single family,2022,7584,1,4.5,23946.0,0,True,False,1
PRP-0517,LOC-0401,SFR,1949,6183,2,5.0,19816.0,4,False,True,2
PRP-0518,LOC-0471,CONDO,1994,3231,4,4.0,,2,True,False,1
PRP-0519,LOC-3214,sfr,1945,6563,1,5.5,25110.0,3,True,True,3
PRP-0520,LOC-1556,SFR,1934,1714,5,5.0,14192.0,1,False,False,2
PRP-0521,LOC-2989,CONDO,1999,2060,3,5.0,,4,True,False,2
PRP-0522,LOC-4716,SINGLE-FAMILY,1938,3365,5,4.0,48111.0,1,True,False,1
PRP-0523,LOC-4075,Condominium,1932,2006,4,4.0,,0,False,True,2
PRP-0524,LOC-2844,single family,1944,5617,3,5.5,23812.0,4,True,False,1
PRP-0525,LOC-1053,SINGLE-FAMILY,1997,4671,5,3.5,34935.0,2,False,False,1
PRP-0526,LOC-1233,Townhouse,1986,5370,5,4.5,48129.0,2,True,False,1
PRP-0527,LOC-1797,single family,1930,6141,7,5.5,21608.0,2,False,True,2
PRP-0528,LOC-0272,Single-Family,1994,3318,3,3.0,49330.0,3,False,False,1
PRP-0529,LOC-0271,single family,1959,4907,3,4.5,19150.0,0,True,True,3
PRP-0530,LOC-0162,Condominium,1945,5615,6,4.5,1618.0,2,True,False,2
PRP-0531,LOC-4978,single family,1982,809,4,4.5,39377.0,2,True,True,3
PRP-0532,LOC-2318,sfr,1922,5770,3,1.5,42727.0,3,False,True,2
PRP-0533,LOC-0970,Lot,2011,1240,3,1.0,147578.0,0,False,True,3
PRP-0534,LOC-2603,single family,1931,1539,1,5.5,11406.0,1,False,True,1
PRP-0535,LOC-2490,sfr,1976,3315,1,1.5,8138.0,2,False,True,3
PRP-0536,LOC-4129,CONDO,1944,3432,3,2.0,,4,True,False,3
PRP-0537,LOC-3087,Lot,1989,3225,4,3.0,169263.0,2,True,True,2
PRP-0538,LOC-2520,single family,2013,7144,2,5.0,37653.0,3,True,True,3
PRP-0539,LOC-0435,multi family,1991,6240,3,5.0,15096.0,1,True,True,1
PRP-0540,LOC-2087,Single Family Home,2004,6909,1,4.0,45373.0,2,False,True,1
PRP-0541,LOC-3976,sfr,2007,5036,2,3.0,9782.0,3,False,True,2
PRP-0542,LOC-3719,townhouse,1934,6551,6,1.0,48107.0,4,False,True,3
PRP-0543,LOC-0139,multi family,1975,1153,7,4.0,45944.0,1,False,True,1
PRP-0544,LOC-0696,Single Family Home,2004,4179,6,5.0,9437.0,0,False,True,1
PRP-0545,LOC-3270,multi family,1993,7923,5,5.0,17793.0,3,True,True,3
PRP-0546,LOC-3466,TOWNHOUSE,1959,5381,3,2.5,25442.0,2,True,True,3
PRP-0547,LOC-4288,condo,1970,3256,3,4.5,,1,False,False,1
PRP-0548,LOC-2150,Single-Family,1999,5835,2,2.5,34912.0,1,True,True,1
PRP-0549,LOC-4975,CONDO,1925,5503,1,3.0,,4,True,True,3
PRP-0550,LOC-2786,Condominium,1950,1534,5,4.0,,4,True,True,2
PRP-0551,LOC-1510,MULTI-FAMILY,1976,2255,2,2.5,36059.0,3,True,True,2
PRP-0552,LOC-3205,Condo,1986,7437,2,3.0,,4,False,True,1
PRP-0553,LOC-1495,LAND,1923,4887,3,3.5,392490.0,0,True,True,3
PRP-0554,LOC-4511,CONDO,1959,5958,3,3.0,,3,False,True,1
PRP-0555,LOC-0115,Single-Family,1944,3401,1,5.0,32555.0,1,False,True,3
PRP-0556,LOC-2822,Condominium,2019,3088,5,5.5,,2,False,True,3
PRP-0557,LOC-0428,single family,1949,1841,1,3.0,8935.0,3,False,True,1
PRP-0558,LOC-3671,lot,1961,4118,2,5.5,184079.0,2,True,True,2
PRP-0559,LOC-3493,Single-Family,2018,5672,1,4.5,41796.0,1,False,True,1
PRP-0560,LOC-4363,Single-Family,1999,4225,4,4.0,30633.0,4,False,True,1
PRP-0561,LOC-2986,Condominium,1993,1713,1,2.5,,2,False,True,3
PRP-0562,LOC-4752,CONDO,1941,3659,3,4.0,,4,True,True,3
PRP-0563,LOC-2446,Multifamily,1983,2889,7,3.0,6920.0,2,False,False,2
PRP-0564,LOC-3420,TOWNHOUSE,1957,6632,5,2.0,24862.0,4,True,False,2
PRP-0565,LOC-2649,Lot,2006,3821,5,3.5,476153.0,3,False,True,2
PRP-0566,LOC-3801,Single Family Home,1996,7457,3,1.0,27972.0,4,False,False,2
PRP-0567,LOC-1126,SFR,1962,5199,6,1.0,22513.0,3,False,False,1
PRP-0568,LOC-4093,single family,1999,3879,3,4.0,42000.0,2,True,True,2
PRP-0569,LOC-1504,Condominium,1984,7275,1,4.0,,2,True,False,1
PRP-0570,LOC-1294,Single Family Home,1943,3105,1,2.0,3808.0,2,False,True,1
PRP-0571,LOC-2308,townhouse,1953,4996,1,2.0,40066.0,3,False,False,2
PRP-0572,LOC-3802,sfr,1953,1185,7,3.0,35521.0,4,False,True,2
PRP-0573,LOC-4591,condo,1996,5912,5,3.5,,1,False,False,1
PRP-0574,LOC-4990,multi family,2000,3115,5,3.0,39387.0,4,False,True,2
PRP-0575,LOC-1173,condo,1937,3252,7,5.5,,4,False,False,1
PRP-0576,LOC-4491,Single-Family,1931,5080,6,1.0,6308.0,3,True,False,1
PRP-0577,LOC-1957,Townhouse,1946,1051,3,5.5,29739.0,3,True,True,1
PRP-0578,LOC-3191,Single-Family,2001,2708,6,3.5,41660.0,0,False,False,3
PRP-0579,LOC-4021,Land,1966,629,7,3.5,328489.0,4,False,False,3
PRP-0580,LOC-0730,LAND,1922,5318,6,3.0,93096.0,2,False,True,3
PRP-0581,LOC-3335,CONDO,1961,7065,1,5.0,,2,False,True,2
PRP-0582,LOC-2547,condo,1935,3057,3,1.0,,2,True,True,3
PRP-0583,LOC-3628,SFR,2020,7239,4,4.5,2145.0,4,False,True,3
PRP-0584,LOC-1731,sfr,2017,3871,5,3.0,9388.0,2,True,True,3
PRP-0585,LOC-2950,SINGLE-FAMILY,1995,2079,4,5.5,22523.0,2,False,True,2
PRP-0586,LOC-1077,Condo,1937,6078,4,5.5,,3,False,True,2
PRP-0587,LOC-3564,sfr,1922,5900,3,5.5,3875.0,4,False,False,2
PRP-0588,LOC-0631,Single-Family,2004,1790,6,2.5,25207.0,1,True,False,2
PRP-0589,LOC-3845,Lot,1946,5180,1,3.5,414529.0,2,False,False,1
PRP-0590,LOC-4194,Condominium,2008,2041,2,4.5,,2,False,True,1
PRP-0591,LOC-0023,TOWNHOUSE,1934,7695,6,5.0,34637.0,4,False,True,3
PRP-0592,LOC-3877,Townhouse,1998,1382,6,2.5,17312.0,2,False,True,1
PRP-0593,LOC-3623,single family,1921,1763,3,1.5,43254.0,3,True,True,2
PRP-0594,LOC-3976,condominium,2017,3809,2,2.5,,4,True,True,1
PRP-0595,LOC-1161,condo,1943,1814,6,1.0,,0,True,False,3
PRP-0596,LOC-4946,sfr,1982,2359,7,3.5,9354.0,4,False,True,2
PRP-0597,LOC-2384,Multifamily,1938,3293,4,1.5,4253.0,2,False,True,1
PRP-0598,LOC-2253,townhouse,2017,4587,3,2.0,10723.0,0,False,True,3
PRP-0599,LOC-4051,sfr,1983,7192,2,1.5,17634.0,2,False,False,1
PRP-0600,LOC-1398,Single-Family,1962,7278,3,4.5,39615.0,0,False,True,1
PRP-0601,LOC-4103,SFR,1940,4664,1,2.5,28771.0,1,True,True,3
PRP-0602,LOC-3428,multi family,1990,5423,6,4.5,42387.0,2,True,False,1
PRP-0603,LOC-1345,Single Family Home,1925,4100,1,1.0,29332.0,4,False,True,1
PRP-0604,LOC-2331,Single Family Home,2012,7279,7,4.0,30357.0,2,False,False,1
PRP-0605,LOC-2726,townhouse,1925,1352,7,2.5,49431.0,0,True,True,2
PRP-0606,LOC-0222,SINGLE-FAMILY,1995,3488,5,5.5,23379.0,1,False,True,3
PRP-0607,LOC-4784,SINGLE-FAMILY,1955,5261,3,3.5,19797.0,4,False,True,2
PRP-0608,LOC-4010,single family,1952,5796,7,1.0,20929.0,2,False,True,2
PRP-0609,LOC-0016,TOWNHOUSE,1953,2291,5,3.0,40456.0,3,True,True,2
PRP-0610,LOC-2536,SFR,1986,3845,6,3.5,33784.0,0,True,False,1
PRP-0611,LOC-3227,sfr,1958,7669,5,5.0,37005.0,3,True,True,3
PRP-0612,LOC-4572,Condo,1957,2448,2,1.5,,1,True,True,3
PRP-0613,LOC-2788,Single Family Home,1953,6158,5,5.5,34718.0,4,False,True,2
PRP-0614,LOC-2966,condo,1952,6530,7,4.5,,1,False,False,1
PRP-0615,LOC-1668,SFR,1987,6646,7,1.0,48961.0,1,True,True,1
PRP-0616,LOC-0357,single family,1976,1878,2,4.5,11583.0,2,True,False,2
PRP-0617,LOC-1936,Single Family Home,1940,803,6,1.0,30154.0,1,False,False,2
PRP-0618,LOC-2798,SFR,1987,1704,1,1.0,36798.0,1,False,False,2
PRP-0619,LOC-1855,condominium,1940,7711,7,2.0,1933.0,0,False,False,2
PRP-0620,LOC-4620,Multi-Family,2010,4961,5,3.5,35252.0,4,False,True,3
PRP-0621,LOC-1486,Single-Family,1991,6945,5,5.5,19712.0,0,False,True,2
PRP-0622,LOC-1643,sfr,2004,416,4,3.0,14432.0,4,True,False,1
PRP-0623,LOC-3718,townhouse,2011,1936,3,5.5,46380.0,0,False,False,1
PRP-0624,LOC-1768,CONDO,1943,813,7,5.5,,2,False,False,1
PRP-0625,LOC-0664,Townhouse,2007,7493,1,5.5,44284.0,3,False,True,2
PRP-0626,LOC-4226,single family,2003,2803,6,2.5,2249.0,3,False,False,2
PRP-0627,LOC-1109,condo,1930,7273,5,1.0,243.0,1,True,False,3
PRP-0628,LOC-1201,TH,1958,3936,5,1.5,5266.0,0,False,True,2
PRP-0629,LOC-1446,Town House,1924,2782,6,5.5,25589.0,3,False,True,2
PRP-0630,LOC-3798,SINGLE-FAMILY,1983,2124,1,1.5,39058.0,4,False,False,1
PRP-0631,LOC-0396,SFR,1926,7399,1,1.5,37052.0,2,True,False,1
PRP-0632,LOC-1036,TOWNHOUSE,1948,3984,4,1.0,9676.0,0,False,True,2
PRP-0633,LOC-1767,Town House,1969,1154,1,1.0,3267.0,3,False,False,2
PRP-0634,LOC-1940,multi family,1990,5197,7,4.5,44133.0,2,False,True,3
PRP-0635,LOC-3182,CONDO,1949,6969,3,5.0,,0,False,True,1
PRP-0636,LOC-3888,Condo,1937,4790,2,2.5,,2,True,True,1
PRP-0637,LOC-0709,condominium,1926,656,6,2.5,1474.0,1,False,True,1
PRP-0638,LOC-2416,SFR,1991,703,4,4.5,46131.0,1,True,True,1
PRP-0639,LOC-2283,CONDO,1983,2704,7,4.0,,3,False,True,2
PRP-0640,LOC-1691,CONDO,1969,3435,3,5.5,109.0,2,False,False,3
PRP-0641,LOC-1305,Multi Family,1952,1698,7,2.5,30899.0,3,False,False,2
PRP-0642,LOC-0606,townhouse,1983,1771,4,4.5,27548.0,2,False,True,2
PRP-0643,LOC-1399,Town House,2008,1760,7,2.0,21283.0,0,True,False,2
PRP-0644,LOC-4362,land,1926,3400,3,5.5,240874.0,3,True,True,2
