location_id,street_address,city,state,zip_code,county,latitude,longitude,metro_area
LOC-0244,4347 Elizabeth Place Suite 153,Sandy Springs,GA,78697,Huynh County,45.423403,-67.258073,Atlanta Metro
LOC-0245,566 Stokes Fork,Bethlehem,PA,6287,Green County,30.159391,-67.861867,Philadelphia Metro
LOC-0246,11593 Ashley Crossroad Suite 690,Raleigh,NC,95267,Collins County,33.629426,-87.501698,Charlotte Metro
LOC-0247,6552 Daniel Branch,Detroit,MI,95664,Medina County,26.109406,-117.39998,Detroit Metro
LOC-0248,2437 Hernandez Haven Apt. 095,Joliet,IL,36934,Parker County,39.497161,-106.836362,Chicago Metro
LOC-0249,9737 Padilla Lane,Rockford,IL,27978,Brown County,45.668304,-94.839667,Chicago Metro
LOC-0250,33027 Evans Via Apt. 086,Seattle,WA,89823,Rogers County,31.04886,-94.180672,Seattle Metro
LOC-0251,6618 Campbell Fields Suite 125,aurora,IL,75058,Goodwin County,40.82869,,Chicago Metro
LOC-0252,472 Scott Orchard,Houston,TX,97690,Carter County,46.837258,-79.567005,Dallas-Fort Worth Metro
LOC-0253,33059 Erika Walks,Aurora,CO,69867,Hernandez County,31.80851,-97.536191,Denver Metro
LOC-0254,201 Mccann Fall Apt. 185,Oakland,CA,98705,Watkins County,41.986425,-118.585087,Los Angeles Metro
LOC-0255,630 John Overpass,Tucson,AZ,32349,Turner County,45.574135,-69.559918,Phoenix Metro
LOC-0256,617 Hill Shoal,Bethlehem,PA,24920,Wallace County,47.133128,-108.505514,Philadelphia Metro
LOC-0257,11178 Andrew Ports,Vancouver,WA,N/A,Archer County,41.011907,-120.657155,Seattle Metro
LOC-0258,1926 Cooke Squares Suite 492,Akron,OH,84572,Garcia County,29.168993,-102.354206,Columbus Metro
LOC-0259,826 Phillip Viaduct,Lakewood,NJ,27125,Herrera County,36.226824,-73.407146,New York Metro
LOC-0260,89813 Henry Rapid Apt. 087,paterson,NJ,98857,Mcbride County,42.103348,-82.744908,New York Metro
LOC-0261,29321 York Bypass,Mesa,AZ,91033-5072,Miller County,36.084383,-86.168493,Phoenix Metro
LOC-0262,458 Rodney Shoals,Scottsdale,AZ,9033,Smith County,39.79817,-115.05514,Phoenix Metro
LOC-0263,84872 Neal Pike Suite 988,TUCSON,AZ,74441,Clark County,32.610581,-108.145044,Phoenix Metro
LOC-0264,030 Donald Walks,Toledo,OH,20332,Wall County,43.42901,-98.458381,Columbus Metro
LOC-0265,839 Ramirez Stream,San Antonio,TX,N/A,Dean County,,-92.243532,Dallas-Fort Worth Metro
LOC-0266,446 Ricardo Corner,Ann Arbor,MI,76628,Duffy County,40.055708,-97.996148,Detroit Metro
LOC-0267,283 Crystal Grove Apt. 598,Tucson,AZ,53512,Jacobs County,39.254433,-97.03138,Phoenix Metro
LOC-0268,56609 Chris Crossing Apt. 861,Houston,TX,3906,Murphy County,33.168197,-87.881313,Dallas-Fort Worth Metro
LOC-0269,5423 Smith Lane,Scranton,PA,31516,Petty County,43.902289,-81.676879,Philadelphia Metro
LOC-0270,1128 Chapman Valley,Buffalo,NY,61497,Burns County,43.964745,-113.13701,New York Metro
LOC-0271,948 Lawson Causeway Apt. 562,Fresno,CA,87176,Reed County,45.51035,-97.928891,Los Angeles Metro
LOC-0272,9240 Diane Divide Suite 940,Atlanta,GA,16366,Sellers County,34.954639,-90.648119,Atlanta Metro
LOC-0273,396 White Knoll Suite 844,Colorado Springs,CO,32760,Cisneros County,27.952781,-101.917882,Denver Metro
LOC-0274,1465 Cynthia Club,Durham,NC,89822,Blair County,42.534617,-108.405035,Charlotte Metro
LOC-0275,90148 Stokes Branch,Macon,GA,64099,Hayden County,45.388048,-94.799207,Atlanta Metro
LOC-0276,827 Robertson Springs Apt. 609,Scranton,PA,82559,Lee County,29.620449,-88.422447,Philadelphia Metro
LOC-0277,685 Virginia Shore,Jersey City,NJ,95208,Tapia County,29.089692,-93.077986,New York Metro
LOC-0278,728 Gregory Lakes,Tacoma,WA,86389,Franco County,40.344616,-100.203758,Seattle Metro
LOC-0279,67625 Matthew Springs Apt. 814,Peoria,IL,11673,Evans County,25.581259,-115.716377,Chicago Metro
LOC-0280,3096 Sandra Row Apt. 797,Redmond,WA,47567,Brown County,28.367853,-120.464129,Seattle Metro
LOC-0281,754 Rodriguez Keys,Charlotte,NC,N/A,Zamora County,44.964814,-81.848929,Charlotte Metro
LOC-0282,5016 Gonzalez Pines,Durham,NC,47701,Robertson County,26.080537,-102.24979,Charlotte Metro
LOC-0283,1702 Perez Locks,Paterson,NJ,1705,Brooks County,30.780846,-88.627983,New York Metro
LOC-0284,2841 Douglas Mill Apt. 256,Tucson,AZ,94886,Smith County,38.532863,-81.908348,Phoenix Metro
LOC-0285,34026 Manning Bypass,Rochester,NY,99477-3847,Martin County,41.906828,-117.196833,New York Metro
LOC-0286,4167 Marsh Station,Aurora,IL,4342,Anderson County,35.725621,-70.562816,Chicago Metro
LOC-0287,621 Laura Crossroad Apt. 580,Detroit,MI,91968,Saunders County,40.223475,-96.038596,Detroit Metro
LOC-0288,56906 Roberts Oval,Kirkland,WA,38830,Miller County,36.973945,-79.18328,Seattle Metro
LOC-0289,92823 Wang Way Suite 363,Columbus,OH,37964,Wells County,32.61453,-107.266262,Columbus Metro
LOC-0290,892 Victoria Ramp,Athens,GA,9510,Fuller County,40.385585,-98.596967,Atlanta Metro
LOC-0291,12604 Sarah Meadow,Grand Rapids,MI,99463,Smith County,33.77157,-78.616225,Detroit Metro
LOC-0292,06684 Jeffrey Meadow,chesapeake,VA,77746,Mendoza County,33.624035,-78.239446,Washington DC Metro
LOC-0293,041 Cox Keys Suite 350,Thornton,CO,77357-2572,White County,28.850081,,Denver Metro
LOC-0294,53474 Ryan Glen,Dallas,TX,37941,Vaughan County,34.756817,-118.076172,Dallas-Fort Worth Metro
LOC-0295,4110 Mark Streets Suite 989,Hampton,VA,19452,Watson County,28.536355,-97.824162,Washington DC Metro
LOC-0296,96112 Blake Shoal Apt. 371,San Francisco,CA,83149-4729,Jones County,45.952691,-100.764932,Los Angeles Metro
LOC-0297,7382 David Manor Suite 855,Philadelphia,PA,25506,West County,39.752723,-88.754087,Philadelphia Metro
LOC-0298,1768 Gary Harbor,HAMPTON,VA,N/A,Horton County,43.098514,-106.82301,Washington DC Metro
LOC-0299,0903 Simpson Place,Savannah,GA,9660,Berg County,28.59544,-111.467654,Atlanta Metro
LOC-0300,78686 Lawson Ford,Scottsdale,AZ,93105,White County,40.577648,-71.892372,Phoenix Metro
LOC-0301,390 Gordon Stravenue,Philadelphia,PA,82754,Warren County,25.960782,-91.35504,Philadelphia Metro
LOC-0302,44812 Brandon Freeway Suite 024,Austin,TX,55069,Ho County,45.829445,-75.466845,Dallas-Fort Worth Metro
LOC-0303,33810 Chen Land Suite 184,Flint,MI,25023,Bowen County,43.392181,-75.421686,Detroit Metro
LOC-0304,450 Madison Forges Suite 240,Durham,NC,19587,Medina County,26.549343,-118.402463,Charlotte Metro
LOC-0305,649 Lisa Forges,Allentown,PA,95914,Nguyen County,31.558154,-120.020894,Philadelphia Metro
LOC-0306,627 Jessica Mews,Reading,PA,86568,Richardson County,38.037824,-77.961113,Philadelphia Metro
LOC-0307,72722 Ashley Stream Apt. 404,Pittsburgh,PA,93995,Martin County,44.322531,-116.344568,Philadelphia Metro
LOC-0308,9312 Ronald Motorway,Savannah,GA,50038,Stout County,27.503151,-87.203559,Atlanta Metro
LOC-0309,82091 Cruz Creek Apt. 023,Tucson,AZ,35746,Carrillo County,45.385724,,Phoenix Metro
LOC-0310,90018 Farrell Corner Apt. 279,fayetteville,NC,86269,Stafford County,42.691606,-111.872641,Charlotte Metro
LOC-0311,5723 Amy Grove,Lakewood,CO,29481,Burton County,30.136053,-79.987744,Denver Metro
LOC-0312,01841 Thomas Fork,Athens,GA,62007,Johnson County,25.243609,-110.383794,Atlanta Metro
LOC-0313,2543 Mcdaniel Stravenue Apt. 721,Jersey City,NJ,28398,Walker County,29.120339,-69.923426,New York Metro
LOC-0314,1951 Mclean Corner Apt. 922,Alexandria,VA,5702,Patterson County,42.513865,-110.790255,Washington DC Metro
LOC-0315,262 Weber Heights Suite 147,Jersey City,NJ,57349,Stanley County,46.111745,-73.751537,New York Metro
LOC-0316,102 Luke Loaf Suite 711,El Paso,TX,93042,Lane County,44.202062,-108.990984,Dallas-Fort Worth Metro
LOC-0317,15226 Flores Manors Suite 695,Elizabeth,NJ,95634,Taylor County,26.790262,-109.659575,New York Metro
LOC-0318,6878 Patel View,Cincinnati,OH,55224,Hall County,36.088532,-89.559974,Columbus Metro
LOC-0319,689 Jacqueline Freeway,ORLANDO,FL,94341,Ward County,28.455529,-115.030631,Miami Metro
LOC-0320,58721 Rhonda Lake,Jersey City,NJ,53283,Allison County,36.074883,-96.707565,New York Metro
LOC-0321,7286 Jason Fork,chandler,AZ,15655,Brown County,38.623996,-116.320729,Phoenix Metro
LOC-0322,26065 Jacqueline Shore,Miami,FL,33597,Perkins County,34.325495,-68.75311,Miami Metro
LOC-0323,202 Thomas Gardens Apt. 096,Alexandria,VA,21239,Hernandez County,38.950096,-97.129433,Washington DC Metro
LOC-0324,2847 Sharp Mills,Akron,OH,86368,Harrington County,29.183335,-86.400021,Columbus Metro
LOC-0325,1200 Wesley Branch,Erie,PA,19023,Sanders County,33.865623,-117.811504,Philadelphia Metro
LOC-0326,784 Fletcher Manors Apt. 418,Fayetteville,NC,29603,Gray County,29.08071,-72.608332,Charlotte Metro
LOC-0327,369 Jeffery Ferry,Winston-Salem,NC,22214,Carson County,27.997563,-89.601945,Charlotte Metro
LOC-0328,775 Wilcox Expressway,Kirkland,WA,78425,Brown County,45.120959,-84.23436,Seattle Metro
LOC-0329,634 Dan Lake Suite 034,Macon,GA,55943,Martin County,42.052063,-80.592264,Atlanta Metro
LOC-0330,39043 Danielle Bypass,Tampa,FL,40475,Allen County,26.927804,-89.897336,Miami Metro
LOC-0331,909 Williams Island,Fresno,CA,10932,Davis County,27.710058,-123.589939,Los Angeles Metro
LOC-0332,54683 Walton Stream Suite 215,Erie,PA,30287,Russell County,38.463514,-109.105735,Philadelphia Metro
LOC-0333,209 Woods Ways,Warren,MI,62095,Christian County,34.504248,-79.32406,Detroit Metro
LOC-0334,27113 Lindsey Shoal Apt. 288,Durham,NC,50193,Gay County,42.806473,-101.306604,Charlotte Metro
LOC-0335,2545 Williams Station Suite 339,El Paso,TX,N/A,Lawson County,36.691901,-79.193376,Dallas-Fort Worth Metro
LOC-0336,710 Katie Inlet,WOODBRIDGE,NJ,61000,Payne County,25.121685,-118.807951,New York Metro
LOC-0337,1752 Martin Harbors,COLUMBUS,OH,39067,Ray County,39.007664,-82.703801,Columbus Metro
LOC-0338,12747 Hines Mills Apt. 197,Edison,NJ,8831,Williams County,42.792994,,New York Metro
LOC-0339,6927 Hunt Road Suite 516,Glendale,AZ,77915,Hunter County,25.773015,-89.82765,Phoenix Metro
LOC-0340,090 Holly Points Apt. 214,naples,FL,41359,Bennett County,47.439856,-119.04996,Miami Metro
LOC-0341,36715 Mcdonald Place Suite 112,Elizabeth,NJ,36255,Dennis County,41.949287,-120.088821,New York Metro
LOC-0342,3651 Peterson Rapids Suite 371,Scottsdale,AZ,55625,Ramirez County,43.756842,-111.101156,Phoenix Metro
LOC-0343,272 Luke Bypass,akron,OH,32942,Huerta County,27.448694,-119.874,Columbus Metro
LOC-0344,56730 Miranda Trace Suite 442,Bellevue,WA,80504,Miller County,38.222559,-84.431064,Seattle Metro
LOC-0345,6147 Warren Skyway,Spokane,WA,70142,Orozco County,45.620048,-74.864673,Seattle Metro
LOC-0346,16542 Michael Manor,Dayton,OH,38885,Olson County,30.288393,-106.00335,Columbus Metro
LOC-0347,659 Morrow Points,Fresno,CA,42539,Logan County,34.175405,-81.319076,Los Angeles Metro
LOC-0348,99255 Edward Mount,Jacksonville,FL,38647,Peck County,31.188743,-70.014268,Miami Metro
LOC-0349,1648 Vanessa Village Apt. 791,Sandy Springs,GA,41726,Johnson County,29.755909,-112.442306,Atlanta Metro
LOC-0350,8296 Michael Field,Sarasota,FL,20287,Bonilla County,40.258754,-89.011862,Miami Metro
LOC-0351,5044 Holly Run,Oakland,CA,91352,Duarte County,45.656788,-73.783727,Los Angeles Metro
LOC-0352,5586 Wilson Fall Suite 652,Sarasota,FL,46735,Tran County,42.253896,-116.689981,Miami Metro
LOC-0353,664 Walters Squares,Charlotte,NC,61605,Oliver County,42.845791,-97.939826,Charlotte Metro
LOC-0354,11096 Tyler Terrace,scranton,PA,98356,Hanson County,38.363189,-105.450137,Philadelphia Metro
LOC-0355,789 Elizabeth Walk,Greensboro,NC,71780,Fisher County,32.891219,-113.516921,Charlotte Metro
LOC-0356,8613 Sampson Keys,Tacoma,WA,62506,Ponce County,29.137452,-116.525068,Seattle Metro
LOC-0357,6053 Adams Shoals Suite 463,El Paso,TX,40907,Smith County,44.695101,-112.824397,Dallas-Fort Worth Metro
LOC-0358,00258 Rogers Ports Suite 386,macon,GA,65249,Lee County,47.897921,-75.584775,Atlanta Metro
LOC-0359,96262 Strong Path Apt. 631,Vancouver,WA,83680,Mckinney County,26.097314,-118.358436,Seattle Metro
LOC-0360,196 Hood Estate,Joliet,IL,22622,Fry County,32.6971,-103.425165,Chicago Metro
LOC-0361,10609 Anthony Station,naperville,IL,25890,Stephens County,40.630475,-89.482166,Chicago Metro
LOC-0362,602 Walters Tunnel,Raleigh,NC,47304,Howard County,40.483435,-96.212857,Charlotte Metro
LOC-0363,343 Jessica Valley,Akron,OH,92799,Hartman County,44.969926,-87.486903,Columbus Metro
LOC-0364,041 Courtney Route Apt. 179,Ann Arbor,MI,19351-6629,Martinez County,30.249013,-105.93794,Detroit Metro
LOC-0365,4211 Kirk Villages,Elizabeth,NJ,68313,Clark County,46.591706,-81.369957,New York Metro
LOC-0366,0617 Jason Manor,Orlando,FL,26389,Brooks County,40.226519,-70.395072,Miami Metro
LOC-0367,722 Smith Fall Apt. 155,Jacksonville,FL,18361,Webb County,35.883273,-120.93195,Miami Metro
LOC-0368,84139 Amanda Path,Houston,TX,30352-7387,Hunt County,32.115525,-109.898398,Dallas-Fort Worth Metro
LOC-0369,51305 Jeffrey Stream,Fort Lauderdale,FL,1374,Holt County,33.207349,-71.829474,Miami Metro
LOC-0370,4731 Erickson Run,Scottsdale,AZ,81898,Phillips County,47.299472,-84.235496,Phoenix Metro
LOC-0371,8634 James Vista Suite 619,Woodbridge,NJ,83922,Mcguire County,39.71509,-93.574305,New York Metro
LOC-0372,37676 Cabrera Road Apt. 966,NEW ROCHELLE,NY,50352,Gonzalez County,,-106.696344,New York Metro
LOC-0373,1720 Matthews Hill Suite 601,Tucson,AZ,71498,White County,40.818709,-95.959896,Phoenix Metro
LOC-0374,2531 Diane Landing Apt. 510,Vancouver,WA,88250,Flores County,25.166014,-102.702299,Seattle Metro
LOC-0375,537 Roach Points,Cleveland,OH,94671,Jones County,33.702235,-109.010124,Columbus Metro
LOC-0376,383 Ann Stravenue Apt. 966,Redmond,WA,99737,Stewart County,39.914512,-93.679177,Seattle Metro
LOC-0377,30770 Fisher Crossing Suite 295,Dallas,TX,24464,Garza County,39.207777,-108.488355,Dallas-Fort Worth Metro
LOC-0378,040 Rhonda Haven,san francisco,CA,8011,Anderson County,47.36365,-107.919471,Los Angeles Metro
LOC-0379,88050 Terry Village Suite 445,SAN FRANCISCO,CA,11930,Molina County,32.863996,-106.240129,Los Angeles Metro
LOC-0380,85790 Evans Motorway Suite 159,Sandy Springs,GA,53286-3393,Garcia County,26.288882,-79.787784,Atlanta Metro
LOC-0381,02156 George Field,New Rochelle,NY,60014,Ramsey County,27.805116,-80.215697,New York Metro
LOC-0382,004 Daniel Hollow Apt. 459,Augusta,GA,14392,Conner County,41.912424,-118.644263,Atlanta Metro
LOC-0383,2297 David Wall Apt. 967,Dayton,OH,52344,Barnett County,41.749453,-81.550699,Columbus Metro
LOC-0384,774 Barton Orchard,Sandy Springs,GA,57241,Perez County,44.864126,-111.58607,Atlanta Metro
LOC-0385,1583 Heather Club Suite 030,Philadelphia,PA,46188,Santiago County,34.103591,-110.143908,Philadelphia Metro
LOC-0386,3715 Lisa Trace Suite 472,Richmond,VA,30315,Abbott County,27.058038,-115.011188,Washington DC Metro
LOC-0387,35679 Kimberly Field,Arvada,CO,17834,Jones County,28.540124,-93.42786,Denver Metro
LOC-0388,49127 Julie Garden Apt. 724,Reading,PA,55523,Johnson County,35.090535,-113.000978,Philadelphia Metro
LOC-0389,4181 Reynolds Drive Suite 868,Tampa,FL,73609,Cook County,37.85757,-93.064158,Miami Metro
LOC-0390,5106 Lee Field Suite 294,Greensboro,NC,71393,Moreno County,44.121041,-71.874982,Charlotte Metro
LOC-0391,610 Susan Forges Apt. 009,Jacksonville,FL,44517,Adams County,35.443817,-79.772679,Miami Metro
LOC-0392,143 Myers Courts,Denver,CO,57720,Robinson County,30.492091,-82.902797,Denver Metro
LOC-0393,3235 Mccarthy Heights Apt. 128,Cleveland,OH,75214,Velez County,28.545025,-107.861642,Columbus Metro
LOC-0394,432 Maldonado Expressway Apt. 572,Fort Worth,TX,15737,Rivers County,27.984808,-74.210912,Dallas-Fort Worth Metro
LOC-0395,5024 George Trace Apt. 957,Houston,TX,60934,Aguilar County,37.093891,-84.025101,Dallas-Fort Worth Metro
LOC-0396,71009 Conley Pine Apt. 211,LANSING,MI,37359,Torres County,46.353286,-76.571571,Detroit Metro
LOC-0397,7584 King Mount Apt. 545,Reading,PA,64519,Vance County,43.26774,-120.676899,Philadelphia Metro
LOC-0398,48026 Donna Divide Suite 703,Virginia Beach,VA,20215,Lane County,47.093495,-118.464203,Washington DC Metro
LOC-0399,3136 Tammy Wells Suite 824,Buffalo,NY,42605,Lozano County,46.792577,-92.169862,New York Metro
LOC-0400,6964 Lee Prairie Suite 916,Kirkland,WA,98407,Pope County,40.300574,-73.679031,Seattle Metro
LOC-0401,1072 Becker Pike Suite 982,Akron,OH,30732,Torres County,38.798062,-70.789362,Columbus Metro
LOC-0402,40703 Petersen Crossing Apt. 740,Bethlehem,PA,93000,Jordan County,41.694957,-89.320438,Philadelphia Metro
LOC-0403,42548 Stephanie Station,Bellevue,WA,43303,Nelson County,,-69.290007,Seattle Metro
LOC-0404,9143 Thomas Knoll,rockford,IL,27705,Wright County,31.942358,-106.880964,Chicago Metro
LOC-0405,6144 Thompson Mews Suite 923,Oakland,CA,46170,Wright County,36.759244,-91.471912,Los Angeles Metro
LOC-0406,344 Kenneth Road Suite 826,Columbus,GA,44732,Patton County,38.389581,-110.719334,Atlanta Metro
LOC-0407,28758 Mcdonald Meadow Suite 667,Akron,OH,20118,Johnson County,43.236796,-114.144558,Columbus Metro
LOC-0408,1294 Betty Landing,Flint,MI,88018,Martinez County,25.859547,-77.924553,Detroit Metro
LOC-0409,62607 Combs Corner Apt. 415,Arvada,CO,66925,Wheeler County,44.960115,-74.422169,Denver Metro
LOC-0410,750 Joy Spring Apt. 382,Detroit,MI,92862,Hart County,32.010018,-121.652612,Detroit Metro
LOC-0411,32440 Hanson Flats Apt. 102,Fayetteville,NC,16621,Munoz County,47.939448,-68.650706,Charlotte Metro
LOC-0412,133 Thomas Village,Dallas,TX,61684,Wagner County,32.731868,-96.876285,Dallas-Fort Worth Metro
LOC-0413,14672 Meagan Plains Suite 979,Chicago,IL,66949,Martinez County,27.998629,-116.312366,Chicago Metro
LOC-0414,022 George Streets,Edison,NJ,90739,Lyons County,37.057699,-110.18804,New York Metro
LOC-0415,7441 Richardson Harbor,EDISON,NJ,98047,Myers County,33.401156,-113.142085,New York Metro
LOC-0416,6620 Bryant Port,Tacoma,WA,55838,Price County,47.773661,-98.794024,Seattle Metro
LOC-0417,97052 Khan Mount Suite 025,Tucson,AZ,58997,Mason County,41.755195,-119.108577,Phoenix Metro
LOC-0418,8681 Diana Knoll,Grand Rapids,MI,4770,Rios County,40.95729,-117.657154,Detroit Metro
LOC-0419,2446 Sabrina Rue Suite 679,Yonkers,NY,36712,Hopkins County,42.258168,-92.718397,New York Metro
LOC-0420,59959 Jones Burgs Apt. 311,Alexandria,VA,59362,Porter County,40.261152,-121.521526,Washington DC Metro
LOC-0421,3312 Campos Manor Apt. 094,Kirkland,WA,16957,Wilson County,46.739059,-120.203926,Seattle Metro
LOC-0422,5902 Rodriguez Mission,Thornton,CO,2414,Gray County,44.95044,-86.983565,Denver Metro
LOC-0423,47743 Judy Mews,Virginia Beach,VA,73525,Cervantes County,37.225895,-113.374209,Washington DC Metro
LOC-0424,90130 Patricia Lake,thornton,CO,42426,Schroeder County,32.013333,,Denver Metro
LOC-0425,2873 Ashley Mountains,Paterson,NJ,49626,Mason County,47.499618,-95.428667,New York Metro
LOC-0426,821 Patterson Lane Apt. 912,Fort Collins,CO,13862,Patton County,46.829678,-111.141786,Denver Metro
LOC-0427,17309 Johnson View Suite 465,Miami,FL,78251,Jones County,39.086313,-88.345098,Miami Metro
LOC-0428,1893 Ross Centers,Jacksonville,FL,89346,Gardner County,37.471376,-112.214835,Miami Metro
LOC-0429,740 Matthew Green,Spokane,WA,50501,Gonzalez County,45.668793,-72.154925,Seattle Metro
LOC-0430,38503 Jones Port,Spokane,WA,84035,Strong County,32.302413,-92.231603,Seattle Metro
LOC-0431,1699 Paige Neck,Bethlehem,PA,13864,Potts County,45.243034,-100.399711,Philadelphia Metro
LOC-0432,010 Romero Run Suite 674,Arvada,CO,45887,Harrington County,29.322473,-116.501885,Denver Metro
LOC-0433,00389 Fleming Street,Warren,MI,90263,Smith County,30.340198,-84.819461,Detroit Metro
LOC-0434,66266 Darrell Crest Suite 535,Augusta,GA,89260,Kim County,39.940077,-113.513341,Atlanta Metro
LOC-0435,31903 Burgess Valley,Orlando,FL,63554,Mcguire County,25.345328,-108.618054,Miami Metro
LOC-0436,30102 White Cape,New Rochelle,NY,33209,Edwards County,47.669436,-74.573647,New York Metro
LOC-0437,2967 Diane Club,Augusta,GA,15482,Wright County,43.959556,-82.948548,Atlanta Metro
LOC-0438,5374 Deleon Highway,Ann Arbor,MI,94068,Melton County,43.099157,-94.323002,Detroit Metro
LOC-0439,458 Brian Loop,San Francisco,CA,61853,Thornton County,25.902787,-101.918322,Los Angeles Metro
LOC-0440,1328 Kevin Plaza Apt. 152,Rochester,NY,49918,Johnson County,31.576036,-114.510264,New York Metro
LOC-0441,771 Victor Bypass,Newport News,VA,70762,Nelson County,35.389056,-82.809133,Washington DC Metro
LOC-0442,1049 Simpson Wall Suite 670,Thornton,CO,61520,Walker County,35.370375,-113.803921,Denver Metro
LOC-0443,68040 Pineda Rest Suite 493,ALBANY,NY,52477,Todd County,45.864737,-78.600285,New York Metro
LOC-0444,966 Lindsay Plaza Suite 487,El Paso,TX,57571-7292,Coleman County,41.718098,-68.414089,Dallas-Fort Worth Metro
